,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_random_state,param_splitter,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1,Feature_Selector,Chosen_columns
0,0.008285999298095703,0.0010430844851853419,0.021399080753326416,0.0007567699469449588,gini,4,sqrt,,0.0,1,2,42,random,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.7180712423979149,0.711989574283232,0.7127335940895263,0.707083876575402,0.7124695718365187,0.0038950138615052566,1533,0.7092989571263036,0.7113267670915412,0.716582186821144,0.7128167994207096,0.7125061776149246,0.0026640011918499804,0.6706302021403091,0.6676628810520024,0.6680622009569378,0.6623299822590183,0.6671713166020669,0.0030181831426388445,1533,0.6647513374281752,0.6658749010292954,0.6702444841979726,0.667527308838133,0.667099507873394,0.002066848815830743,0.9223221586263287,0.9125816993464052,0.9133278822567457,0.9157808667211774,0.9160031517376642,0.003835448537939538,1535,0.9141689373297003,0.9168710820387026,0.9188010899182562,0.9158038147138965,0.9164112310001389,0.0016822398814864581,0.776592082616179,0.7711425612702797,0.7716753022452505,0.7687028140013727,0.7720281900332705,0.0028633943737554368,1523,0.7697602386142022,0.7714711615640408,0.7750833237558901,0.7721998851234922,0.7721286522644064,0.0019220324517513192,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_sum', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
1,0.02262824773788452,0.002064224817914694,0.021875858306884766,0.002669145523802636,gini,4,sqrt,,0.0,1,2,42,best,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.8457862728062554,0.8370981754995656,0.8431116905693177,0.8396349413298566,0.8414077700512488,0.0033087066348796877,289,0.8483487833140209,0.8382097334878331,0.8492396813902969,0.837074583635047,0.8432181954567994,0.005599327685511308,0.7792792792792793,0.7681617182564751,0.7738246505717916,0.7685534591194969,0.7724547768067607,0.004530480646208265,643,0.7800555199658339,0.7678421494542401,0.7817792068595927,0.7669393748688903,0.7741540627871393,0.006798198118571482,0.9901880621422731,0.9934640522875817,0.9959116925592805,0.9991823385118561,0.9946865363752478,0.0032956024599509804,894,0.9953678474114441,0.9970019078768056,0.9937329700272479,0.9961852861035423,0.99557200285476,0.0012087665098159885,0.8721642059776736,0.8664054150338439,0.8709331426528424,0.8688233202986135,0.8695815209907434,0.002188587455310416,259,0.8746558122830121,0.8675441717063915,0.8751049790041991,0.8666587649638496,0.8709909319893632,0.003905270733005425,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_sum', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
2,0.008230805397033691,0.0027039656949963834,0.018076658248901367,0.004812721630677793,gini,4,sqrt,,0.0,1,4,42,random,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.7180712423979149,0.711989574283232,0.7127335940895263,0.707083876575402,0.7124695718365187,0.0038950138615052566,1533,0.7092989571263036,0.7113267670915412,0.716582186821144,0.7128167994207096,0.7125061776149246,0.0026640011918499804,0.6706302021403091,0.6676628810520024,0.6680622009569378,0.6623299822590183,0.6671713166020669,0.0030181831426388445,1533,0.6647513374281752,0.6658749010292954,0.6702444841979726,0.667527308838133,0.667099507873394,0.002066848815830743,0.9223221586263287,0.9125816993464052,0.9133278822567457,0.9157808667211774,0.9160031517376642,0.003835448537939538,1535,0.9141689373297003,0.9168710820387026,0.9188010899182562,0.9158038147138965,0.9164112310001389,0.0016822398814864581,0.776592082616179,0.7711425612702797,0.7716753022452505,0.7687028140013727,0.7720281900332705,0.0028633943737554368,1523,0.7697602386142022,0.7714711615640408,0.7750833237558901,0.7721998851234922,0.7721286522644064,0.0019220324517513192,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_sum', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
3,0.018713414669036865,0.003329964765937431,0.018747985363006592,0.0019989464922783584,gini,4,sqrt,,0.0,1,4,42,best,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.8457862728062554,0.8370981754995656,0.8431116905693177,0.8396349413298566,0.8414077700512488,0.0033087066348796877,289,0.8483487833140209,0.8382097334878331,0.8492396813902969,0.837074583635047,0.8432181954567994,0.005599327685511308,0.7792792792792793,0.7681617182564751,0.7738246505717916,0.7685534591194969,0.7724547768067607,0.004530480646208265,643,0.7800555199658339,0.7678421494542401,0.7817792068595927,0.7669393748688903,0.7741540627871393,0.006798198118571482,0.9901880621422731,0.9934640522875817,0.9959116925592805,0.9991823385118561,0.9946865363752478,0.0032956024599509804,894,0.9953678474114441,0.9970019078768056,0.9937329700272479,0.9961852861035423,0.99557200285476,0.0012087665098159885,0.8721642059776736,0.8664054150338439,0.8709331426528424,0.8688233202986135,0.8695815209907434,0.002188587455310416,259,0.8746558122830121,0.8675441717063915,0.8751049790041991,0.8666587649638496,0.8709909319893632,0.003905270733005425,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_sum', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
4,0.007030129432678223,0.0018450482954799736,0.016836822032928467,0.0013572788850377499,gini,4,sqrt,,0.0,1,8,42,random,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 8, 'random_state': 42, 'splitter': 'random'}",0.7180712423979149,0.711989574283232,0.7127335940895263,0.707083876575402,0.7124695718365187,0.0038950138615052566,1533,0.7092989571263036,0.7113267670915412,0.716582186821144,0.7128167994207096,0.7125061776149246,0.0026640011918499804,0.6706302021403091,0.6676628810520024,0.6680622009569378,0.6623299822590183,0.6671713166020669,0.0030181831426388445,1533,0.6647513374281752,0.6658749010292954,0.6702444841979726,0.667527308838133,0.667099507873394,0.002066848815830743,0.9223221586263287,0.9125816993464052,0.9133278822567457,0.9157808667211774,0.9160031517376642,0.003835448537939538,1535,0.9141689373297003,0.9168710820387026,0.9188010899182562,0.9158038147138965,0.9164112310001389,0.0016822398814864581,0.776592082616179,0.7711425612702797,0.7716753022452505,0.7687028140013727,0.7720281900332705,0.0028633943737554368,1523,0.7697602386142022,0.7714711615640408,0.7750833237558901,0.7721998851234922,0.7721286522644064,0.0019220324517513192,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_sum', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
5,0.0184481143951416,0.002648418970325781,0.018157243728637695,0.0029092923047732075,gini,4,sqrt,,0.0,1,8,42,best,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 8, 'random_state': 42, 'splitter': 'best'}",0.8457862728062554,0.8370981754995656,0.8431116905693177,0.8396349413298566,0.8414077700512488,0.0033087066348796877,289,0.8483487833140209,0.8382097334878331,0.8492396813902969,0.837074583635047,0.8432181954567994,0.005599327685511308,0.7792792792792793,0.7681617182564751,0.7738246505717916,0.7685534591194969,0.7724547768067607,0.004530480646208265,643,0.7800555199658339,0.7678421494542401,0.7817792068595927,0.7669393748688903,0.7741540627871393,0.006798198118571482,0.9901880621422731,0.9934640522875817,0.9959116925592805,0.9991823385118561,0.9946865363752478,0.0032956024599509804,894,0.9953678474114441,0.9970019078768056,0.9937329700272479,0.9961852861035423,0.99557200285476,0.0012087665098159885,0.8721642059776736,0.8664054150338439,0.8709331426528424,0.8688233202986135,0.8695815209907434,0.002188587455310416,259,0.8746558122830121,0.8675441717063915,0.8751049790041991,0.8666587649638496,0.8709909319893632,0.003905270733005425,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_sum', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
6,0.006510794162750244,0.0016806494846958143,0.018138587474822998,0.0015264154993397025,gini,4,sqrt,,0.0,1,16,42,random,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 16, 'random_state': 42, 'splitter': 'random'}",0.7180712423979149,0.709383145091225,0.7101260321599304,0.7031725336810083,0.7101882383325197,0.005291831195043973,1557,0.7092989571263036,0.7085747392815759,0.7123823316437364,0.7103548153511948,0.7101527108507026,0.0014344811609729626,0.6706302021403091,0.6666666666666666,0.6668667466986795,0.6605231866825209,0.6661717005470441,0.00362325909739199,1557,0.6647513374281752,0.6646135505662627,0.6684,0.6664673046251993,0.6660580481549093,0.0015367413177049235,0.9223221586263287,0.9068627450980392,0.9084219133278822,0.9084219133278822,0.9115071825950332,0.006276389868440149,1584,0.9141689373297003,0.9116925592804579,0.9106267029972752,0.9108991825613079,0.9118468455421853,0.0013966681312526882,0.776592082616179,0.7684319833852544,0.7691242644513672,0.7648881239242685,0.7697591135942673,0.00425970404035171,1551,0.7697602386142022,0.768788784187543,0.7709342560553633,0.7697444163020952,0.7698069237898009,0.0007605216923769669,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_sum', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
7,0.01557767391204834,0.002462441572860564,0.018602728843688965,0.0019860953009194953,gini,4,sqrt,,0.0,1,16,42,best,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 16, 'random_state': 42, 'splitter': 'best'}",0.8457862728062554,0.8370981754995656,0.8431116905693177,0.8396349413298566,0.8414077700512488,0.0033087066348796877,289,0.8483487833140209,0.8382097334878331,0.8492396813902969,0.837074583635047,0.8432181954567994,0.005599327685511308,0.7792792792792793,0.7681617182564751,0.7738246505717916,0.7685534591194969,0.7724547768067607,0.004530480646208265,643,0.7800555199658339,0.7678421494542401,0.7817792068595927,0.7669393748688903,0.7741540627871393,0.006798198118571482,0.9901880621422731,0.9934640522875817,0.9959116925592805,0.9991823385118561,0.9946865363752478,0.0032956024599509804,894,0.9953678474114441,0.9970019078768056,0.9937329700272479,0.9961852861035423,0.99557200285476,0.0012087665098159885,0.8721642059776736,0.8664054150338439,0.8709331426528424,0.8688233202986135,0.8695815209907434,0.002188587455310416,259,0.8746558122830121,0.8675441717063915,0.8751049790041991,0.8666587649638496,0.8709909319893632,0.003905270733005425,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_sum', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
8,0.009846925735473633,0.004439511949987782,0.019023478031158447,0.004469086451044304,gini,4,sqrt,,0.0,1,32,42,random,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 32, 'random_state': 42, 'splitter': 'random'}",0.7180712423979149,0.709383145091225,0.7101260321599304,0.7031725336810083,0.7101882383325197,0.005291831195043973,1557,0.7092989571263036,0.7085747392815759,0.7123823316437364,0.7103548153511948,0.7101527108507026,0.0014344811609729626,0.6706302021403091,0.6666666666666666,0.6668667466986795,0.6605231866825209,0.6661717005470441,0.00362325909739199,1557,0.6647513374281752,0.6646135505662627,0.6684,0.6664673046251993,0.6660580481549093,0.0015367413177049235,0.9223221586263287,0.9068627450980392,0.9084219133278822,0.9084219133278822,0.9115071825950332,0.006276389868440149,1584,0.9141689373297003,0.9116925592804579,0.9106267029972752,0.9108991825613079,0.9118468455421853,0.0013966681312526882,0.776592082616179,0.7684319833852544,0.7691242644513672,0.7648881239242685,0.7697591135942673,0.00425970404035171,1551,0.7697602386142022,0.768788784187543,0.7709342560553633,0.7697444163020952,0.7698069237898009,0.0007605216923769669,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_sum', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
9,0.01976943016052246,0.003009560321047307,0.020301640033721924,0.0033340531777397734,gini,4,sqrt,,0.0,1,32,42,best,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 32, 'random_state': 42, 'splitter': 'best'}",0.8457862728062554,0.8370981754995656,0.8431116905693177,0.8396349413298566,0.8414077700512488,0.0033087066348796877,289,0.8483487833140209,0.8382097334878331,0.8492396813902969,0.837074583635047,0.8432181954567994,0.005599327685511308,0.7792792792792793,0.7681617182564751,0.7738246505717916,0.7685534591194969,0.7724547768067607,0.004530480646208265,643,0.7800555199658339,0.7678421494542401,0.7817792068595927,0.7669393748688903,0.7741540627871393,0.006798198118571482,0.9901880621422731,0.9934640522875817,0.9959116925592805,0.9991823385118561,0.9946865363752478,0.0032956024599509804,894,0.9953678474114441,0.9970019078768056,0.9937329700272479,0.9961852861035423,0.99557200285476,0.0012087665098159885,0.8721642059776736,0.8664054150338439,0.8709331426528424,0.8688233202986135,0.8695815209907434,0.002188587455310416,259,0.8746558122830121,0.8675441717063915,0.8751049790041991,0.8666587649638496,0.8709909319893632,0.003905270733005425,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_sum', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
