,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_momentum,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1,Feature_Selector,Chosen_columns
0,17.625124037265778,3.882679459420224,0.007874846458435059,0.0004145302628842725,logistic,1e-05,8,[5],constant,0.01,0.0,adam,"{'activation': 'logistic', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [5], 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'momentum': 0.0, 'solver': 'adam'}",0.8266724587315378,0.8192875760208514,0.8152976966536288,0.8209474141677532,0.8205512863934429,0.004087261829951483,135,0.820683661645423,0.8219872537659328,0.8234612599565532,0.822302679217958,0.8221087136464668,0.0009890057977725113,0.7552664188351921,0.7472460220318238,0.7438875305623472,0.7529631940112289,0.7498407913601479,0.004510015903721231,144,0.7493847415914684,0.7498975829578042,0.7519013360739979,0.7523239000206569,0.7508768901609818,0.0012578629609767394,0.9967293540474244,0.9975490196078431,0.9950940310711366,0.9869174161896974,0.9940724552290254,0.004224447066385341,74,0.9956403269754769,0.9978195693649495,0.9967302452316076,0.9923705722070845,0.9956401784447797,0.002038891571068758,0.8593584772647163,0.8544436668999301,0.8513466246939491,0.8542108987968859,0.8548399169138703,0.0028798071134644395,122,0.8551369061549262,0.8562741199859665,0.8571763327475103,0.8558336270708494,0.8561052464898131,0.0007394599620766813,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2019_tweets', '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_std', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
1,22.03825008869171,7.155506128340355,0.007749736309051514,0.00025016087874468664,logistic,1e-05,8,[5],constant,0.01,0.2,adam,"{'activation': 'logistic', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [5], 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'momentum': 0.2, 'solver': 'adam'}",0.8266724587315378,0.819721980886186,0.8166014776184267,0.8209474141677532,0.8209858328509759,0.0036455137667680687,128,0.8215527230590962,0.8221320973348784,0.8244750181028241,0.8244750181028241,0.8231587141499057,0.001332146919599475,0.754950495049505,0.7477036129822413,0.7467652495378928,0.7523335407591786,0.7504382245822044,0.003351180928402749,141,0.7494883340155546,0.7501537200245952,0.7540305911533691,0.7534020618556702,0.7517686767622973,0.0019743512784622347,0.9975470155355682,0.9975490196078431,0.9910057236304171,0.9885527391659853,0.9936636244849534,0.003980031627046435,82,0.9978201634877384,0.9975470155355682,0.9940054495912807,0.9956403269754769,0.996253238897516,0.0015457464580273916,0.8594575554772808,0.8547427371368568,0.8517217146872805,0.854416961130742,0.8550847421080401,0.002783628433759881,115,0.8560074801309022,0.85634066448292,0.8575458392101551,0.8577464788732394,0.8569101156743042,0.0007487779040125011,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2019_tweets', '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_std', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
2,42.56712448596954,5.900913430492819,0.009375274181365967,0.0017809640559871037,logistic,1e-05,8,[5],constant,0.001,0.0,adam,"{'activation': 'logistic', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [5], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'momentum': 0.0, 'solver': 'adam'}",0.8253692441355344,0.819721980886186,0.8170360712733594,0.8231203824424164,0.821311919684374,0.0031836772867695554,117,0.8203939745075318,0.8222769409038239,0.8234612599565532,0.8212889210716872,0.821855274109899,0.001141615709917598,0.756722951844903,0.75202492211838,0.7466174661746617,0.7553191489361702,0.7526711222685287,0.0038888846371867105,53,0.7512406947890818,0.7533195020746888,0.7533595203638619,0.752278376139188,0.7525495233417052,0.0008711365293030648,0.9893704006541292,0.9861111111111112,0.9926410466067048,0.9869174161896974,0.9887599936404107,0.0025419893373833475,129,0.9899182561307902,0.9896429544835105,0.9929155313351499,0.9896457765667575,0.990530629629052,0.0013814566184815694,0.8575478384124734,0.8533050547896783,0.8522288522288521,0.8557249202410493,0.8547016664180134,0.0020744322996258486,123,0.8542205501998588,0.8554600070679703,0.8567062419184202,0.8547893622028713,0.8552940403472802,0.0009258697743151731,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2019_tweets', '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_std', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
3,34.65350008010864,4.912214857823705,0.007999956607818604,1.97686242482388e-07,logistic,1e-05,8,[5],constant,0.001,0.2,adam,"{'activation': 'logistic', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [5], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'momentum': 0.2, 'solver': 'adam'}",0.8253692441355344,0.8201563857515204,0.8157322903085615,0.8226857887874837,0.820985927245775,0.003549360378144691,126,0.820683661645423,0.8211181923522596,0.8231716147719044,0.821578566256336,0.8216380087564807,0.000940275002838103,0.756722951844903,0.7521793275217933,0.7461491065927295,0.7551659361302442,0.7525543305224176,0.004042443828336945,67,0.751864125932063,0.7529093931837074,0.7537823834196892,0.7525901367592209,0.7527865098236701,0.0006885163330233134,0.9893704006541292,0.9869281045751634,0.9901880621422731,0.9860997547015535,0.9881465805182797,0.0016837133436234774,132,0.989100817438692,0.9874625238484601,0.991008174386921,0.9896457765667575,0.9893043230602077,0.001270171121843464,0.8575478384124734,0.8537102473498234,0.8510189739985944,0.8553191489361701,0.8543990521742654,0.0023801687642380377,129,0.854318663214874,0.8543803796722084,0.8562683931724544,0.8549905838041431,0.8549895049659201,0.0007836801782440299,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2019_tweets', '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_std', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
4,17.37324994802475,2.192781602179407,0.008374810218811035,0.001022942026436099,logistic,1e-05,8,[5],constant,0.005,0.0,adam,"{'activation': 'logistic', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [5], 'learning_rate': 'constant', 'learning_rate_init': 0.005, 'momentum': 0.0, 'solver': 'adam'}",0.8245004344048653,0.8214596003475239,0.8157322903085615,0.8239895697522817,0.8214204737033082,0.003480063708416359,116,0.8203939745075318,0.8224217844727694,0.8238957277335265,0.8224475018102824,0.8222897471310275,0.001246540004777199,0.7567398119122257,0.7495395948434622,0.7482908638906153,0.7543532338308457,0.7522308761192873,0.0034496954759929382,97,0.7528089887640449,0.7509759605506472,0.755731554814506,0.7519587628865979,0.7528688167539491,0.001775524657643248,0.9869174161896974,0.9975490196078431,0.9844644317252658,0.9918233851185609,0.9901885631603418,0.0050078699349179676,120,0.9858310626702997,0.9961842463886618,0.9880108991825614,0.9937329700272479,0.9909397945671927,0.00418281226649043,0.8566359119943222,0.8559411146161935,0.8502824858757061,0.8569410102437303,0.854950130682488,0.0027191182972538235,119,0.8537045776309581,0.8563730084348642,0.8564005668398678,0.8561032863849765,0.8556453598226665,0.0011265148016986718,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2019_tweets', '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_std', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
5,17.407874941825867,7.508169321359311,0.007624983787536621,0.00021645626785499523,logistic,1e-05,8,[5],constant,0.005,0.2,adam,"{'activation': 'logistic', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [5], 'learning_rate': 'constant', 'learning_rate_init': 0.005, 'momentum': 0.2, 'solver': 'adam'}",0.8258036490008688,0.8205907906168549,0.8170360712733594,0.8248587570621468,0.8220723169883075,0.0035087668119905295,98,0.820683661645423,0.822856315179606,0.82302679217958,0.821578566256336,0.8220363338152361,0.000960813502504658,0.7562344139650873,0.7507730364873222,0.7463144963144963,0.7559300873907615,0.7523130085394167,0.004087002041933551,92,0.7511358942585709,0.7529995862639636,0.7526837324525186,0.7526948590381426,0.7523785180032989,0.0007285374159412585,0.9918233851185609,0.9918300653594772,0.9934587080948487,0.9901880621422731,0.9918250551787899,0.001156351583944493,107,0.991008174386921,0.9920959389479422,0.9934604904632153,0.9893732970027248,0.9914844752002008,0.0014968684044278186,0.8581535196321188,0.8546286518831397,0.8523325149070501,0.8573451327433628,0.8556149547914178,0.0023013600444740075,99,0.8545582706766917,0.8561684111490062,0.856471693680996,0.854956439839887,0.8555387038366451,0.0008011369876556547,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2019_tweets', '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_std', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
6,23.58462482690811,6.9425066243720766,0.008499979972839355,0.00035361206905332534,logistic,1e-05,8,[10],constant,0.01,0.0,adam,"{'activation': 'logistic', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [10], 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'momentum': 0.0, 'solver': 'adam'}",0.8240660295395309,0.8201563857515204,0.8144285093437635,0.8222511951325511,0.8202255299418415,0.0036215668348899823,139,0.8179316338354577,0.8232908458864426,0.8254887762490949,0.8244750181028241,0.8227965685184548,0.002914492882926646,0.7518472906403941,0.7490774907749077,0.7478206724782067,0.7521685254027262,0.7502284948240587,0.0018375688634372337,142,0.7452734295588535,0.7522142121524202,0.7571458376799499,0.752672697368421,0.7518265441899112,0.004245717143534458,0.9983646770237122,0.9950980392156863,0.982011447260834,0.9926410466067048,0.9920288025267343,0.006129554813177375,104,0.9989100817438692,0.9953665849005179,0.9888283378746594,0.9975476839237057,0.995163172110688,0.003869648884158406,0.8577449947312962,0.8547368421052631,0.849063273241428,0.8558336270708495,0.8543446842872092,0.0032336570673883124,130,0.8536500174641983,0.8568747067104647,0.8576155027767931,0.8579798453245839,0.8565300180690101,0.0017097872576068863,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2019_tweets', '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_std', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
7,27.11825007200241,6.644848705265804,0.008124828338623047,0.0002163874861286694,logistic,1e-05,8,[10],constant,0.01,0.2,adam,"{'activation': 'logistic', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [10], 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'momentum': 0.2, 'solver': 'adam'}",0.8271068635968722,0.8227628149435273,0.8135593220338984,0.8179052585832247,0.8203335647893807,0.005088365871968338,138,0.8212630359212051,0.8251738122827347,0.8254887762490949,0.8231716147719044,0.8237743098062348,0.0017005690367830856,0.7557346559206448,0.7518518518518519,0.7453646477132262,0.7521957340025094,0.7512867223720581,0.0037416825957933006,135,0.75,0.7536052740008241,0.7542809985558078,0.755051031035201,0.7532343258979582,0.0019361306591754836,0.9967293540474244,0.9950980392156863,0.9860997547015535,0.9803761242845462,0.9895758180623027,0.0066780495964342285,126,0.9956403269754769,0.9970019078768056,0.9961852861035423,0.9877384196185286,0.9941414851435884,0.003728435178859983,0.8596614950634697,0.8565400843881856,0.8489968321013728,0.8512602058927937,0.8541146543614555,0.004212782136965102,136,0.8555373448841022,0.8583831984043176,0.8585182576024422,0.8558611734151812,0.8570749935765108,0.0013813158405448923,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2019_tweets', '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_std', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
8,29.36762446165085,4.300853095928984,0.008875131607055664,0.0006494376144855832,logistic,1e-05,8,[10],constant,0.001,0.0,adam,"{'activation': 'logistic', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [10], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'momentum': 0.0, 'solver': 'adam'}",0.8253692441355344,0.8218940052128584,0.8148631029986962,0.8218166014776185,0.8209857384561768,0.003815005532363297,129,0.819090382387022,0.8231460023174971,0.8231716147719044,0.8221578566256336,0.8218914640255142,0.0016680584239191893,0.756722951844903,0.750615763546798,0.7455329636475663,0.7554996857322439,0.7520928411928778,0.004423185112208084,108,0.7506730171878235,0.7522671063478977,0.7537823834196892,0.7538461538461538,0.7526421652003911,0.0013007593248730998,0.9893704006541292,0.9959150326797386,0.9893704006541292,0.9828291087489779,0.9893712356842437,0.004626572850121589,127,0.9877384196185286,0.9948214772417553,0.991008174386921,0.9880108991825614,0.9903947426074415,0.002859678275893993,0.8575478384124734,0.8560393258426966,0.8503162333099086,0.8542999289267946,0.8545508316229683,0.0027015014239501925,127,0.8530415342981527,0.8567069592770801,0.8562683931724544,0.855188679245283,0.8553013914982426,0.0014168955179899565,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2019_tweets', '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_std', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
9,32.599249958992004,5.648955664579159,0.008125007152557373,0.00021669759432971282,logistic,1e-05,8,[10],constant,0.001,0.2,adam,"{'activation': 'logistic', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [10], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'momentum': 0.2, 'solver': 'adam'}",0.8253692441355344,0.8223284100781929,0.8152976966536288,0.8244241634072142,0.8218548785686426,0.00394248832200519,107,0.8205388180764774,0.822856315179606,0.823750905141202,0.8218682114409848,0.8222535624595675,0.0011931250620345498,0.7580138277812697,0.7510782501540357,0.7466007416563659,0.7548226509023024,0.7526288676234933,0.004258908257622013,57,0.7537048632853267,0.7519571487433044,0.7544077992117818,0.7516501650165016,0.7529299940642286,0.0011585250076918644,0.9860997547015535,0.9959150326797386,0.9877350776778414,0.9918233851185609,0.9903933125444235,0.0038090468747452736,117,0.9839237057220709,0.9948214772417553,0.991008174386921,0.9929155313351499,0.9906672221714743,0.004120193921437901,0.8571428571428571,0.8563400070249385,0.8504047870468145,0.8572438162544169,0.8552828668672567,0.002838049258378039,111,0.8535634085805461,0.8565059251437287,0.8566717701095278,0.8555999060812397,0.8555852524787605,0.0012365502612914742,SelectFromModel,"Index(['statuses_count', 'user_subscription_in_secs', 'n_tweets',
       '2019_tweets', '2020_tweets', 'mean_length', 'mean_special_chars',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'num_hashtags_std', 'num_mentions_mean', 'num_mentions_std',
       'tweeting_regularity', 'n_tweets_density'],
      dtype='object')"
