,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_random_state,param_degree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1,Feature_Selector,Chosen_columns
0,4.952660262584686,0.17881988159639858,2.198037326335907,0.03789412000043305,0.01,scale,rbf,42,,"{'C': 0.01, 'gamma': 'scale', 'kernel': 'rbf', 'random_state': 42}",0.7593397046046916,0.7758470894874022,0.7679269882659713,0.7709691438504997,0.7685207315521412,0.00600653873453721,105,0.7714368482039398,0.7657879490150638,0.7690079652425779,0.7679942070963071,0.7685567423894721,0.0020298567850909575,0.6897334089619966,0.7048611111111112,0.6974212034383954,0.7016222479721901,0.6984094928709232,0.005661190715190198,105,0.7010765090349865,0.6958015267175572,0.6990216765777864,0.6975544516622086,0.6983635409981347,0.001937258419621347,0.9942763695829926,0.9950980392156863,0.9950940310711366,0.9901880621422731,0.9936641255030221,0.0020346128483382303,84,0.9937329700272479,0.99373126192423,0.9929155313351499,0.9948228882833787,0.9938006628925016,0.0006778276775805705,0.8144675150703282,0.8252032520325204,0.8200808625336927,0.8212953543574093,0.8202617459984877,0.0038435874843917176,104,0.822137060414788,0.8184981479402851,0.8204435438477992,0.8200808625336927,0.8202899036841412,0.0012932207985959588,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
1,6.086171567440033,0.06516508381099946,2.7364408373832703,0.01655708406352516,0.01,auto,rbf,42,,"{'C': 0.01, 'gamma': 'auto', 'kernel': 'rbf', 'random_state': 42}",0.603388357949609,0.6125108601216334,0.6071273359408953,0.6045197740112994,0.6068865820058592,0.003518871211470068,121,0.6084878331402086,0.6034183082271147,0.6068066618392469,0.6073859522085445,0.6065246888537787,0.0018924071587433252,0.572565543071161,0.5784499054820416,0.5749882463563705,0.573370839193624,0.5748436335257993,0.0022574836410009123,121,0.5758669386474188,0.5726549086936163,0.5747846515270164,0.5751449616047641,0.574612865118204,0.001195714328186668,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.7281929145579041,0.7329341317365269,0.7301492537313433,0.7288438617401668,0.7300300404414852,0.0018186539996657275,121,0.7308573135517276,0.7282651845970624,0.7299850820487319,0.7302755944682121,0.7298457936664335,0.000965094230007681,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
2,5.923674821853638,0.4402681943722724,2.8028502464294434,0.05848144105450929,0.01,0.01,rbf,42,,"{'C': 0.01, 'gamma': 0.01, 'kernel': 'rbf', 'random_state': 42}",0.5312771503040834,0.5317115551694179,0.5315080399826162,0.5315080399826162,0.5315011963596834,0.00015373771025071993,126,0.5315758980301275,0.5314310544611819,0.5314989138305576,0.5314989138305576,0.5315011950381061,5.1260719278923485e-05,0.5312771503040834,0.5317115551694179,0.5315080399826162,0.5315080399826162,0.5315011963596834,0.00015373771025071993,126,0.5315758980301275,0.5314310544611819,0.5314989138305576,0.5314989138305576,0.5315011950381061,5.1260719278923485e-05,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.6939007092198581,0.6942711287577992,0.6940976163450624,0.6940976163450624,0.6940917676669455,0.00013109361653708038,126,0.6941554756951013,0.6940319682209402,0.6940898345153665,0.6940898345153665,0.6940917782366937,4.3709725168489606e-05,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
3,4.293395400047302,0.045209924166379555,2.320032060146332,0.07800178188854327,0.01,0.1,rbf,42,,"{'C': 0.01, 'gamma': 0.1, 'kernel': 'rbf', 'random_state': 42}",0.630755864465682,0.6446568201563857,0.6379834854411126,0.6375488917861799,0.6377362654623401,0.004917222334810685,114,0.639774044032445,0.6351390498261877,0.6385228095582911,0.6375090514120203,0.6377362387072361,0.001700613742015493,0.5899662325132659,0.5994123408423114,0.5948443579766537,0.594555177442878,0.5946945271937772,0.0033412723558781023,114,0.5960695143738833,0.5929217840982547,0.5951994810249757,0.5945245423618986,0.594678830464753,0.0011528329772436188,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.7421116504854369,0.7495407225964483,0.7459591338822811,0.7457317073170733,0.7458358035703099,0.002627821701790298,114,0.746921746209423,0.7444455716749517,0.7462383082553884,0.7457076094686579,0.7458283089021052,0.000906950275279404,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
4,3.7012280225753784,0.38804429437607274,1.9509137868881226,0.07337432327683496,0.01,1,rbf,42,,"{'C': 0.01, 'gamma': 1, 'kernel': 'rbf', 'random_state': 42}",0.761511728931364,0.7788879235447437,0.7722729248152977,0.7757496740547588,0.7721055628365411,0.006548612261184117,103,0.7757821552723059,0.7692641946697567,0.7727733526430123,0.7706010137581463,0.7721051790858052,0.002464767512555976,0.692351598173516,0.7079697498545666,0.70213996529786,0.7061224489795919,0.7021459405763837,0.006034454250344444,103,0.7056998836758434,0.6993853246254322,0.7029167471508596,0.7005769230769231,0.7021447196322645,0.0024138902579081377,0.9918233851185609,0.994281045751634,0.9926410466067048,0.9901880621422731,0.9922333849047932,0.0014756818792073549,96,0.9918256130790191,0.9923684927773235,0.9915531335149864,0.9926430517711171,0.9920975727856116,0.000430500048474473,0.8154621848739496,0.8270472307169555,0.8224932249322494,0.8243703199455412,0.822343240117174,0.0042897551473966775,103,0.8246488445854101,0.8205070422535211,0.8226517463546966,0.8214205186020294,0.8223070379489144,0.0015515140398646152,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
5,3.169946849346161,0.08942268959569583,1.3791964054107666,0.015125766229751618,0.1,scale,rbf,42,,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'random_state': 42}",0.7953953084274544,0.8166811468288445,0.7961755758365928,0.8048674489352455,0.8032798700070344,0.008584170522980715,84,0.8066338354577057,0.7983777520278099,0.8053584359160029,0.8046343229543809,0.8037510865889748,0.003183812324975035,0.7259615384615384,0.748451053283767,0.7301587301587301,0.7388888888888889,0.7358650526982311,0.008634128606990898,84,0.7392908382865341,0.7313554155659419,0.7374438546345448,0.7365953109072375,0.7361713548485646,0.0029463300281315974,0.9877350776778414,0.9869281045751634,0.9779231398201145,0.9787408013082584,0.9828317808453444,0.004518104088400378,146,0.9828337874659401,0.9809212319433088,0.9841961852861035,0.9844686648501363,0.9831049673863722,0.0014046944785172531,0.8368548666435746,0.8513037350246654,0.8360713037399511,0.8420682377769961,0.8415745357962968,0.006071694558526954,84,0.8438413849573048,0.8379511059371362,0.8431372549019608,0.8426822157434402,0.8419029903849604,0.002318693881491968,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
6,5.096917033195496,0.27054667714253516,2.5941256284713745,0.11854453696000182,0.1,auto,rbf,42,,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'random_state': 42}",0.7302345786272806,0.7476107732406603,0.7375054324206867,0.7457627118644068,0.7402783740382586,0.006935579841057741,107,0.7449304750869061,0.7368192352259559,0.742070963070239,0.7367125271542361,0.7401333001343343,0.0035161107482940715,0.6643013100436681,0.6799104644655848,0.6705234159779614,0.6786114221724524,0.6733366531649168,0.006336203750835614,107,0.6773833859877346,0.6700955180014695,0.6750695088044486,0.669908256880734,0.6731141674185966,0.003218683496656631,0.9950940310711366,0.9926470588235294,0.9950940310711366,0.9910057236304171,0.9934602111490549,0.0017338152121289079,88,0.9931880108991825,0.9942763695829926,0.9923705722070845,0.9948228882833787,0.9936644602431597,0.000950991428959185,0.7967266775777414,0.8070408502158752,0.8011849901250823,0.8055832502492523,0.8026339420419878,0.004034677609876838,107,0.8054358634405039,0.8006145067486009,0.8035300606729178,0.8006578947368421,0.8025595813997162,0.0020380478380079814,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
7,5.541951835155487,1.0579981261418079,2.6022989749908447,0.26127381987075055,0.1,0.01,rbf,42,,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf', 'random_state': 42}",0.6294526498696785,0.6403127715030409,0.6353759235115167,0.6336375488917861,0.6346947234440056,0.0038930531372602015,115,0.6367323290845887,0.6329663962920047,0.6346125995655322,0.6350470673425054,0.6348395980711578,0.001340325279058702,0.5891136801541426,0.5964912280701754,0.593113482056256,0.5919651500484027,0.5926708850822442,0.0026430418775220655,115,0.5940433797345419,0.5914879896824118,0.592604553528177,0.592891760904685,0.5927569209624539,0.0009091975047810738,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.741436799030009,0.7472527472527472,0.7445966514459665,0.7436910915171785,0.7442443223114753,0.002083447127599552,115,0.7453290008123477,0.7433144246353323,0.7441954780492751,0.744421906693712,0.7443152025476668,0.0007167745603718379,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
8,3.292703330516815,0.318037133485318,1.751951813697815,0.04943908265676137,0.1,0.1,rbf,42,,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf', 'random_state': 42}",0.763249348392702,0.7793223284100782,0.7761842677096914,0.7770534550195567,0.7739523498830071,0.006284688149297542,102,0.7778099652375434,0.7708574739281576,0.7733526430123099,0.7734974656046343,0.7738793869456614,0.0025002363426298102,0.6946039035591275,0.7113341204250295,0.706534422403734,0.7090694935217904,0.7053854849774204,0.006452145723176243,102,0.709165687426557,0.7021111756730583,0.7052056931175668,0.7044660194174758,0.7052371439086644,0.002539722116451214,0.9893704006541292,0.9844771241830066,0.9901880621422731,0.9844644317252658,0.9871250046761686,0.002669927137191366,122,0.9866485013623978,0.9880076315072227,0.985558583106267,0.9885558583106268,0.9871926435716286,0.001171409845881253,0.8161888701517707,0.8259081562714189,0.8246510044262853,0.8243752139678192,0.8227808112043236,0.003849471290603806,102,0.8252051048313582,0.8208786231884059,0.8221388794181156,0.8226757369614512,0.8227245860998327,0.0015736892008224727,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
9,2.559541404247284,0.08281868807973594,1.2734570503234863,0.022112084390662968,0.1,1,rbf,42,,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf', 'random_state': 42}",0.7971329278887923,0.8175499565595135,0.798348544111256,0.8057366362451108,0.8046920162011681,0.008120919214669658,82,0.8075028968713789,0.800260718424102,0.8068066618392469,0.8049239681390297,0.8048735613184395,0.0028253824293756748,0.727710843373494,0.749379652605459,0.7321100917431193,0.7398022249690976,0.7372507031727925,0.00823189663258657,82,0.7402011081469321,0.7324401136825011,0.7388548057259714,0.7369924505203019,0.7371221195189266,0.0029334435892393374,0.9877350776778414,0.9869281045751634,0.9787408013082584,0.9787408013082584,0.9830361962173804,0.004304859826273931,144,0.9828337874659401,0.9833742164077405,0.9844686648501363,0.9841961852861035,0.9837182135024801,0.0006504186471877836,0.8380159556018036,0.8519040902679831,0.8376487053883835,0.8426610348468849,0.8425574465262639,0.005746550251030207,81,0.8444340395645559,0.8395578824898197,0.844158878504673,0.8428421421071053,0.8427482356665384,0.0019377190076950363,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
