,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_momentum,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
0,121.8883110523224,16.01051561959847,0.03242526054382324,0.0067508429209181455,tanh,1e-05,8,[10],adaptive,0.01,0.0,adam,"{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'momentum': 0.0, 'solver': 'adam'}",0.8262757871878393,0.8451928299837045,0.8365019011406845,0.8261814231395981,0.8413905486148832,0.8351084980133419,0.007756402898927675,1,0.8400325909831613,0.8377460964019009,0.8400543109300747,0.8437202987101154,0.838153428377461,0.8399413450805426,0.002112692146556301,0.756021756021756,0.7749603803486529,0.7707667731629393,0.7542503863987635,0.7722222222222223,0.7656443036308668,0.008703019762068913,22,0.769185360094451,0.7662032504405718,0.7703557312252964,0.7733386075949367,0.7671179124975476,0.7692401723705607,0.002520774841585281,0.9938712972420838,0.9989785495403473,0.9856996935648621,0.9979550102249489,0.9948875255623721,0.994278415226923,0.004684865828456158,4,0.9987225344915688,0.9997445068983137,0.99591211037302,0.9987228607918263,0.9987228607918263,0.9983649746693108,0.001288694409605908,0.8587819947043248,0.8728246318607763,0.8650829224562976,0.8591549295774648,0.86952636282395,0.8650741682845627,0.005559148023460734,1,0.8690529124055136,0.8675313158186454,0.8687318921328281,0.8716976925649313,0.8677319130048824,0.8689491451853602,0.0014902599449002154
1,82.91234531402588,7.28802313420438,0.024799871444702148,0.0034304973535187865,tanh,1e-05,8,[10],adaptive,0.01,0.2,adam,"{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'momentum': 0.2, 'solver': 'adam'}",0.8262757871878393,0.8413905486148832,0.8326996197718631,0.8261814231395981,0.844106463878327,0.8341307685185022,0.007472080237163036,4,0.8436990765888104,0.8386965376782077,0.8388323150033944,0.845213849287169,0.8424983027834352,0.8417880162682035,0.002614819312906683,0.7588373919874313,0.7728355837966641,0.7673306772908367,0.7550387596899225,0.7752988047808765,0.7658682435091462,0.007827242452600889,20,0.7741615399880929,0.7673597489211456,0.7706968433591423,0.7752430073398136,0.7732592739535806,0.772144082712355,0.0028249414429966204,0.9867211440245148,0.9938712972420838,0.9836567926455567,0.9959100204498977,0.9948875255623721,0.9910093559848849,0.004892777712219061,13,0.9966785896780787,0.9994890137966275,0.9918242207460398,0.9982120051085568,0.9956577266922094,0.9963723112043024,0.0026225130335354885,0.8579040852575488,0.86952636282395,0.8621307072515667,0.8589065255731922,0.871473354231975,0.8639882070276466,0.0055315265131906394,3,0.8714397408689826,0.8681757656458057,0.867389118534242,0.8727110317105851,0.8704778919160339,0.8700387097351298,0.001989370160544236
2,99.12772092819213,26.695781648556277,0.02809882164001465,0.004446575386700099,tanh,1e-05,8,[10],adaptive,0.001,0.0,adam,"{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'momentum': 0.0, 'solver': 'adam'}",0.8230184581976113,0.8403041825095057,0.8381314502987507,0.8202064095600218,0.8392178164041282,0.8321756633940035,0.008697742052222157,16,0.8398967952199892,0.8355736591989138,0.8361167684996605,0.8386965376782077,0.836388323150034,0.8373344167493612,0.0016672842806002824,0.756078431372549,0.7733439744612929,0.7683215130023641,0.7513597513597513,0.7719298245614035,0.7642066989514721,0.008845122541396007,26,0.7712755405673477,0.7648442092886537,0.7651322233104799,0.7701604913810184,0.7671529968454258,0.7677130922785851,0.0026033010318205897,0.9846782431052093,0.9897854954034729,0.9959141981613892,0.9887525562372188,0.9897750511247444,0.9897811088064069,0.003597554717470726,15,0.9933571793561574,0.9971895758814512,0.99795605518651,0.9928480204342274,0.9938697318007663,0.9950441125318225,0.0021038135445206932,0.8553682342502219,0.868279569892473,0.8674377224199289,0.8538631346578366,0.8673835125448027,0.8624664347530526,0.006435605925363249,9,0.8683417085427136,0.8656981257624488,0.8661714158997672,0.8674403035036821,0.8659174362968732,0.8667137980010968,0.0010136925945226991
3,152.9622802734375,26.99417318958824,0.029906749725341797,0.0026652979033413666,tanh,1e-05,8,[10],adaptive,0.001,0.2,adam,"{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'momentum': 0.2, 'solver': 'adam'}",0.8219326818675353,0.8386746333514394,0.8359587180879956,0.8207495926127105,0.8408473655621944,0.831632598296375,0.00855272701971216,19,0.8420695274307441,0.83285811269518,0.836388323150034,0.8389680923285812,0.8365241004752206,0.837361631215952,0.0030553385892706526,0.7565011820330969,0.7693522906793049,0.7671665351223362,0.7496147919876733,0.7720413026211279,0.7629352204887079,0.008495106961794415,27,0.7746057097224995,0.7613481394895772,0.7660577489687684,0.768338249754179,0.7664635344997052,0.7673626764869459,0.004291834598040953,0.9805924412665986,0.9948927477017364,0.992849846782431,0.9948875255623721,0.9938650306748467,0.9914175183975971,0.005465205289489015,11,0.9913132345426674,0.9984670413898825,0.9964230965763924,0.9979565772669221,0.9959131545338442,0.9960146208619417,0.0025324194862938122,0.8540925266903914,0.8677060133630289,0.8655387355298308,0.8550087873462213,0.8690210102816271,0.86227341464222,0.006409481004004805,12,0.8696626695057716,0.8639327954017907,0.8661854525263742,0.8682222222222222,0.8662519440124417,0.8668510167337201,0.0019546598365900525
4,103.1866816520691,16.259718665204744,0.024597787857055665,0.0060524192182723115,tanh,1e-05,8,[10],adaptive,0.005,0.0,adam,"{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'momentum': 0.0, 'solver': 'adam'}",0.8230184581976113,0.8397609994568169,0.8413905486148832,0.8229223248234655,0.8343291689299294,0.8322843000045413,0.00795623894886472,15,0.844785442694188,0.8389680923285812,0.8439918533604888,0.8453496266123557,0.8433129667345554,0.8432815963460338,0.0022649533795519312,0.7601593625498008,0.7722929936305732,0.7745803357314148,0.7538940809968847,0.7764995891536566,0.767485272412466,0.008866808360761012,11,0.7778223380790054,0.7680817610062893,0.7743599920619171,0.7760540970564836,0.7801907854678303,0.7753017947343052,0.004094806643453766,0.9744637385086823,0.9908069458631257,0.9897854954034729,0.9897750511247444,0.9662576687116564,0.9822177799223363,0.01003002238572307,27,0.9910577414409811,0.9984670413898825,0.9969340827797649,0.9966794380587484,0.9818646232439336,0.9930005853826621,0.006110201230747773,0.8540734109221128,0.8680089485458614,0.8690582959641255,0.8558797524314766,0.8610478359908884,0.861613648770893,0.006105334211863972,21,0.871587462082912,0.8682514996667406,0.8716631296772032,0.8726378172872638,0.8694865415064464,0.8707252900441131,0.0016084017550616202
5,78.63730039596558,7.020629857259642,0.03140377998352051,0.020587209903970803,tanh,1e-05,8,[10],adaptive,0.005,0.2,adam,"{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'momentum': 0.2, 'solver': 'adam'}",0.8241042345276873,0.8430200977729495,0.8397609994568169,0.8229223248234655,0.8348723519826181,0.8329360017127077,0.008127642664138334,10,0.8426127104834329,0.8407331975560082,0.8396469789545146,0.8458927359131025,0.8429056347589953,0.8423582515332108,0.0021376976872200274,0.7584846093133386,0.778675282714055,0.7701421800947867,0.7566929133858268,0.7709003215434084,0.766979061410283,0.008247954306844957,12,0.7752247752247752,0.7705824284304047,0.7687315634218289,0.7795655671761866,0.7739372268573699,0.7736083122221131,0.0037722321149709745,0.9816138917262512,0.9846782431052093,0.9959141981613892,0.9826175869120655,0.9805725971370143,0.9850793034083859,0.005584537963462927,21,0.9913132345426674,0.9971895758814512,0.9987225344915688,0.9900383141762452,0.99514687100894,0.9944821060201745,0.0033329437905296757,0.8557435440783615,0.8696436626071267,0.8685968819599109,0.854982206405694,0.8631863186318632,0.8624305227365913,0.0061776646079075535,10,0.870052696490638,0.8693618443033745,0.8687631959106568,0.8722853606391358,0.8707118113755727,0.8702349817438755,0.0012159909994904643
6,50.899750280380246,9.28955739914184,0.11613945960998535,0.1957719802744252,tanh,1e-05,16,[10],adaptive,0.01,0.0,adam,"{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 16, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'momentum': 0.0, 'solver': 'adam'}",0.8251900108577633,0.8457360130363932,0.8381314502987507,0.8267246061922868,0.8370450841933732,0.8345654329157135,0.007655378673050058,3,0.8443780554046714,0.8418194161575017,0.8411405295315683,0.8502376103190767,0.8430414120841819,0.8441234046994002,0.003250383756691949,0.7588652482269503,0.7800161160354553,0.7704527402700556,0.7580266249021144,0.7720706260032103,0.7678862710875572,0.008364451027277548,9,0.7759170653907496,0.7719090009891196,0.7705047318611987,0.781312525010004,0.7747460665206134,0.774877877954337,0.0037534145707499803,0.9836567926455567,0.9887640449438202,0.9908069458631257,0.9897750511247444,0.983640081799591,0.9873285832753677,0.0030734947859893834,18,0.9943791517629024,0.9969340827797649,0.9984670413898825,0.9974457215836526,0.9936143039591315,0.9961680602950669,0.001856145902105446,0.8567615658362989,0.872072072072072,0.8668453976764969,0.8585365853658536,0.8651079136690647,0.8638647069239573,0.0055970423564049255,4,0.8716685330347144,0.8701081502954621,0.8697974627197864,0.8762481768203747,0.8706356311548791,0.8716915908050433,0.002365293369094116
7,32.9638876914978,7.845917219117556,0.018599462509155274,0.0014962631496807915,tanh,1e-05,16,[10],adaptive,0.01,0.2,adam,"{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 16, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'momentum': 0.2, 'solver': 'adam'}",0.8186753528773073,0.8386746333514394,0.8365019011406845,0.8245518739815317,0.8403041825095057,0.8317415887720937,0.008561123894974888,18,0.8456002172732211,0.8395112016293279,0.8374745417515275,0.8468431771894094,0.8395112016293279,0.8417880678945628,0.003716486529888889,0.7553444180522565,0.7723642172523961,0.7677725118483413,0.7552611067809821,0.7714285714285715,0.7644341650725095,0.007612102289868529,25,0.7778667200320192,0.7697472353870458,0.7665293309790072,0.779090727017825,0.7685203379838869,0.7723508702799567,0.00512235257462102,0.9744637385086823,0.9877425944841676,0.992849846782431,0.99079754601227,0.9938650306748467,0.9879437512924796,0.007057289500879782,16,0.9931016862544711,0.99591211037302,0.9982115482881962,0.9936143039591315,0.998978288633461,0.9959635875016559,0.002360254749747004,0.8510258697591437,0.8668758404303003,0.865924276169265,0.8571428571428572,0.8686327077747991,0.8619203102552732,0.006740299619174038,19,0.8724048928290876,0.8683448429494319,0.8671623571190767,0.8733722496632241,0.868725011106175,0.8700018707333991,0.002431991713529137
8,42.9132954120636,22.509314901158778,0.021200275421142577,0.004357896987798473,tanh,1e-05,16,[10],adaptive,0.001,0.0,adam,"{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 16, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'momentum': 0.0, 'solver': 'adam'}",0.8268186753528773,0.8413905486148832,0.8316132536664856,0.8120586637696904,0.8381314502987507,0.8300025183405374,0.010300291351517336,27,0.8401683867463335,0.836388323150034,0.828377460964019,0.8338085539714868,0.8343516632722335,0.8346188776208214,0.0038369597032954545,0.7574102964118564,0.7759036144578313,0.7603112840466926,0.7401215805471124,0.7707006369426752,0.7608894824812336,0.012372774230198233,30,0.7704011065006916,0.7666863555818074,0.7563854489164087,0.7631527478975161,0.7642675034320455,0.764178632465694,0.004621729229888874,0.9918283963227783,0.9867211440245148,0.9979570990806946,0.9959100204498977,0.9897750511247444,0.992438342200526,0.004065974315744609,9,0.9961676034747062,0.9948901379662749,0.9987225344915688,0.9966794380587484,0.9954022988505747,0.9963724025683746,0.001326464706764542,0.8589119858469704,0.8687050359712231,0.8630742049469964,0.8491717523975589,0.8666069829901523,0.8612939924305802,0.006912933536980592,24,0.8688579387186629,0.8660068942510842,0.8608236071349924,0.8644217988480284,0.8646549811404483,0.8649530440186431,0.002599312017337398
9,43.6994505405426,10.040397471387628,0.019600343704223634,0.005535558499037507,tanh,1e-05,16,[10],adaptive,0.001,0.2,adam,"{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 16, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'momentum': 0.2, 'solver': 'adam'}",0.8241042345276873,0.8321564367191744,0.8359587180879956,0.8245518739815317,0.8397609994568169,0.8313064525546412,0.006186140754977572,20,0.837588267246062,0.830142566191446,0.8324507807196199,0.8408689748811948,0.8377460964019009,0.8357593370880447,0.003896030210848222,0.7544677544677545,0.7629513343799058,0.7663257277734068,0.7552611067809821,0.7729816147082335,0.7623975076220566,0.006950829626735147,28,0.767309205350118,0.7587949465500486,0.7620258114978491,0.7713155291790307,0.7689873417721519,0.7656865668698398,0.004606709189810482,0.9918283963227783,0.992849846782431,0.9948927477017364,0.99079754601227,0.9887525562372188,0.9918242186112869,0.0020472893172920376,10,0.9966785896780787,0.9974450689831375,0.9956566172713337,0.9959131545338442,0.993103448275862,0.9957593757484512,0.0014679696106526428,0.8570167696381289,0.8628495339547271,0.8657777777777778,0.8571428571428572,0.8676536563481383,0.8620881189723258,0.004366754854330583,16,0.8670815736830406,0.8619052875593333,0.8633141338059371,0.8693422519509475,0.8667929996655892,0.8656872493329697,0.002700399247911452
