,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_random_state,param_degree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1
20,19.52396523952484,0.7429704490545849,2.160443067550659,0.12500053028351274,1000,scale,rbf,42,,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf', 'random_state': 42}",0.8240660295395309,0.817984361424848,0.8170360712733594,0.8148631029986962,0.8184873913091086,0.0034137969760058644,35,0.8357473928157589,0.8367612977983777,0.8380883417813179,0.8375090514120203,0.8370265209518687,0.0008756156731925125,0.7569095477386935,0.7526679221594476,0.7503121098626716,0.7533375715193897,0.7533067878200506,0.002364163280541018,28,0.7643869891576314,0.7652337228714524,0.7672811059907834,0.7669740150880134,0.7659689582769701,0.0012015685802689428,0.9852820932134096,0.9795751633986928,0.9828291087489779,0.9689288634505315,0.979153807202903,0.0062408081741077955,180,0.9989100817438692,0.9994548923412374,0.9980926430517711,0.997275204359673,0.9984332053741377,0.0008258638470817551,0.8561278863232682,0.8512602058927937,0.8509734513274336,0.8476394849785408,0.851500257130509,0.003027196000673428,50,0.8660524450744153,0.8668006145845646,0.8675982946470867,0.8670931058990761,0.8668861150512857,0.0005595446693269803
21,8.732567071914673,0.7428564203868603,2.3744184970855713,0.18197470484039055,1000,auto,rbf,42,,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf', 'random_state': 42}",0.8245004344048653,0.8201563857515204,0.8170360712733594,0.8209474141677532,0.8206600763993747,0.0026560322863998414,12,0.822856315179606,0.8250289687137891,0.8256335988414193,0.823750905141202,0.8243174469690041,0.0010833275927902544,0.752933909820877,0.7506188118811881,0.7448107448107448,0.7498459642637092,0.7495523576941299,0.002964005603595641,71,0.7504605936540429,0.7530331071355131,0.7534950657894737,0.7517963457195648,0.7521962780746485,0.0011789485465727462,0.9967293540474244,0.9910130718954249,0.9975470155355682,0.9950940310711366,0.9950958681373886,0.0025172220955893884,82,0.9989100817438692,0.9980921231943308,0.9986376021798365,0.9978201634877384,0.9983649926514437,0.0004309102667321596,0.8578465869106263,0.854225352112676,0.8528486543166724,0.8552354181307098,0.8550390028676711,0.0018289861563019873,7,0.8570426651081239,0.8584153774027191,0.8589172720881182,0.8575108301135699,0.8579715361781327,0.000735945478059133
22,8.04654997587204,0.1270058341705096,2.567008078098297,0.037918744078209665,1000,0.01,rbf,42,,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf', 'random_state': 42}",0.8240660295395309,0.8171155516941789,0.8135593220338984,0.8205128205128205,0.8188134309451072,0.00390404185743991,32,0.819380069524913,0.8221320973348784,0.8227371469949312,0.8207096307023896,0.821239736139278,0.00130172188512404,0.7524691358024691,0.7482993197278912,0.7414841849148418,0.7484662576687117,0.7476797245284785,0.003947331505187718,86,0.7467916072519861,0.7505645657975775,0.7506147540983606,0.7485690923957482,0.7491350048859181,0.0015846980429341248,0.9967293540474244,0.988562091503268,0.9967293540474244,0.9975470155355682,0.9948919537834213,0.003669761192970801,83,0.9989100817438692,0.9964568002180431,0.9980926430517711,0.9978201634877384,0.9978199221253554,0.0008833071507117208,0.8575448469926135,0.8518127419922564,0.8503662364841298,0.8552400981423063,0.8537409809028265,0.002820627364368506,21,0.8546450635272175,0.8562060889929741,0.8568421052631578,0.8554076150432143,0.8557752182066409,0.0008270851393693908
23,12.740201115608215,0.5261823492571449,2.308467447757721,0.02332366596765789,1000,0.1,rbf,42,,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf', 'random_state': 42}",0.8245004344048653,0.8201563857515204,0.8179052585832247,0.8231203824424164,0.8214206152955067,0.0025656628409904984,5,0.8273464658169177,0.8290845886442642,0.8305575669804489,0.8291093410572049,0.829024490624709,0.0011376402920014847,0.7545059042883778,0.7515527950310559,0.7475369458128078,0.7540473225404732,0.7519107419181787,0.0027639673853276743,55,0.755358615004122,0.7575005172770536,0.7587991718426501,0.7574441687344913,0.7572756182145792,0.0012323864889489371,0.9926410466067048,0.988562091503268,0.9926410466067048,0.9901880621422731,0.9910080617147377,0.001731216977231985,112,0.9986376021798365,0.9978195693649495,0.9986376021798365,0.9980926430517711,0.9982968541940984,0.00035416146683238853,0.8573446327683616,0.8539167254763586,0.8528275377590446,0.8561329091551786,0.8550554512897357,0.0017791544671680686,6,0.8601267308143629,0.8612091272641731,0.8623529411764705,0.8612743945450271,0.8612407984500084,0.0007874229966206557
24,29.04926335811615,0.9213842515447279,2.468209445476532,0.16083974680448376,1000,1,rbf,42,,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf', 'random_state': 42}",0.8227628149435273,0.8136403127715031,0.8148631029986962,0.8122555410691004,0.8158804429457067,0.004079219340038313,68,0.8435689455388181,0.8424101969872537,0.8457639391745112,0.843881245474294,0.8439060817937193,0.0012045313506410802,0.7580747308423053,0.7523809523809524,0.7511027095148078,0.7530390275111964,0.7536493550623156,0.0026481455502155023,24,0.7729763912310287,0.7716270258892864,0.7756613756613756,0.7734177215189874,0.7734206285751696,0.0014521805473195306,0.9787408013082584,0.9681372549019608,0.9746524938675388,0.9623875715453802,0.9709795304057844,0.006237553080164635,195,0.999182561307902,0.9991823385118561,0.9986376021798365,0.9989100817438692,0.998978145935866,0.00022587775256590722,0.8543897216274089,0.8467309753483386,0.8483985765124555,0.8449389806173726,0.8486145635263939,0.003551651574532197,73,0.8716425005942477,0.8707838479809977,0.8731387730792138,0.871819262782402,0.8718460961092154,0.0008428457741201989
25,94.44544178247452,4.968201369823244,2.0704310536384583,0.1469489327527715,10000,scale,rbf,42,,"{'C': 10000, 'gamma': 'scale', 'kernel': 'rbf', 'random_state': 42}",0.8227628149435273,0.8140747176368376,0.8135593220338984,0.8122555410691004,0.8156630989208409,0.004152296063901109,73,0.8434241019698725,0.8428447276940904,0.845329471397538,0.8440260680666184,0.8439060922820298,0.00092184756669662,0.7580747308423053,0.752858958068615,0.7506313131313131,0.7536882617062219,0.7538133159371139,0.002702371012284425,22,0.772813487881981,0.7718855218855218,0.7752856538298772,0.7734655136047247,0.7733625443005262,0.0012441875968537551,0.9787408013082584,0.9681372549019608,0.9721995094031071,0.9607522485690924,0.9699574535456046,0.0065234755719210825,198,0.999182561307902,0.9997274461706187,0.9983651226158038,0.999182561307902,0.9991144228505566,0.0004864499284303037,0.8543897216274089,0.8470335954253038,0.8471677947987175,0.8447160316319196,0.8483267858708374,0.0036336048903206804,78,0.8715389185977421,0.8711554447215295,0.8727965697951405,0.8719533943645228,0.8718610818697338,0.0006093792361949635
26,18.25305926799774,0.8157057669885415,2.2410313487052917,0.07970275356365249,10000,auto,rbf,42,,"{'C': 10000, 'gamma': 'auto', 'kernel': 'rbf', 'random_state': 42}",0.8271068635968722,0.8218940052128584,0.8183398522381573,0.8244241634072142,0.8229412211137757,0.003233456038640826,3,0.8261877172653534,0.8280706836616454,0.8299782766111513,0.8282404055032585,0.8281192707603522,0.0013419981361245381,0.7557346559206448,0.7524813895781638,0.7470841006752609,0.7541899441340782,0.7523725225770369,0.003262905912347054,44,0.7540106951871658,0.756404958677686,0.7579578338156263,0.7563996696944674,0.7561932893437363,0.0014110927681832187,0.9967293540474244,0.9910130718954249,0.9950940310711366,0.9934587080948487,0.9940737912772086,0.00211182582845501,84,0.9989100817438692,0.9978195693649495,0.999182561307902,0.9983651226158038,0.9985693337581311,0.0005234515387111013,0.8596614950634697,0.8554301833568406,0.8534361851332399,0.8574453069865915,0.8564932926350354,0.0023140843528285395,3,0.8593530239099859,0.860500646374427,0.8620122237893748,0.8607000234907212,0.8606414793911272,0.000943705340983133
27,11.446088671684265,0.9258580420651458,2.2577794194221497,0.05609731277869712,10000,0.01,rbf,42,,"{'C': 10000, 'gamma': 0.01, 'kernel': 'rbf', 'random_state': 42}",0.8253692441355344,0.8214596003475239,0.8179052585832247,0.8213820078226858,0.8215290277222422,0.0026412780942679966,4,0.8238702201622248,0.8254634994206257,0.8269370021723389,0.8256335988414193,0.8254760801491522,0.0010883530985611072,0.7535515750463249,0.75139146567718,0.7454212454212454,0.7506172839506173,0.7502453925238419,0.002985591442477225,65,0.7514344262295082,0.753393665158371,0.7544725478099938,0.7537037037037037,0.7532510857253941,0.001119979160197221,0.9975470155355682,0.9926470588235294,0.9983646770237122,0.9942763695829926,0.9957087802414506,0.0023376716541245015,81,0.999182561307902,0.9983646770237122,0.9997275204359674,0.9980926430517711,0.9988418504548382,0.0006499041115910397,0.8585503166783954,0.8553326293558607,0.8535477105907026,0.855434400281393,0.8557162642265879,0.0018000764684414467,4,0.8577777777777779,0.8587504395733209,0.8599554670104301,0.8588511137162955,0.8588336995194561,0.0007714545516809432
28,35.9890376329422,4.057522587177529,2.2830812335014343,0.2059874363397349,10000,0.1,rbf,42,,"{'C': 10000, 'gamma': 0.1, 'kernel': 'rbf', 'random_state': 42}",0.8258036490008688,0.819721980886186,0.817470664928292,0.8179052585832247,0.8202253883496429,0.0033294862302027145,17,0.8332850521436849,0.8342989571263036,0.834902244750181,0.8340333091962346,0.834129890804101,0.0005805588704946981,0.756875,0.7529706066291432,0.7498444306160548,0.7525125628140703,0.7530506500148171,0.00251005181327825,33,0.7617958844315111,0.7626378198460578,0.7640918580375783,0.762588431127757,0.7627784983607261,0.0008286072308709284,0.9901880621422731,0.9836601307189542,0.9852820932134096,0.9795584627964022,0.9846721872177597,0.0038069442247282525,161,0.9986376021798365,0.9991823385118561,0.997275204359673,0.9986376021798365,0.9984331868078006,0.0007045784048830371,0.8579525327665605,0.8529932695713779,0.8515901060070671,0.8511545293072824,0.8534226094130719,0.002702165538389732,27,0.8642848720669732,0.8650306748466257,0.8652482269503546,0.8647947144879661,0.8648396220879799,0.0003581980487413078
29,145.2393700480461,20.707899412838117,2.2835461497306824,0.08185464752853712,10000,1,rbf,42,,"{'C': 10000, 'gamma': 1, 'kernel': 'rbf', 'random_state': 42}",0.815377932232841,0.8123370981754996,0.813993915688831,0.8118209474141678,0.8133824733778348,0.0014041804006753183,81,0.8482039397450754,0.8483487833140209,0.8506879073135409,0.8490948587979725,0.8490838722926524,0.0009858608099431467,0.7547892720306514,0.7544987146529563,0.7520608750792644,0.7541827541827542,0.7538829039864066,0.0010735950455567204,21,0.7778719796523951,0.7779898218829516,0.7806849606466709,0.7790994052676296,0.7789115418624118,0.0011303278454074769,0.9664758789860998,0.9591503267973857,0.9697465249386754,0.9582992641046607,0.9634179987067054,0.004842916051399405,202,1.0,1.0,1.0,0.9994550408719346,0.9998637602179836,0.00023597422446442818,0.8476156328433131,0.8446043165467625,0.8471428571428572,0.8440763413755852,0.8458597869771294,0.00153997954297843,89,0.8750596089651884,0.875134168157424,0.8768366981244773,0.875626641203151,0.8756642791125602,0.000711095381015692
