,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_base_estimator,param_learning_rate,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1
0,0.12253791093826294,0.01077875368335718,0.008631765842437744,0.00040869313290143737,SAMME,DecisionTreeClassifier(max_depth=4),0.001,4,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(max_depth=4), 'learning_rate': 0.001, 'n_estimators': 4}",0.868375325803649,0.8605560382276282,0.8478922207735767,0.8652759669708823,0.860524887943934,0.007806845981040458,35,0.8584878331402086,0.8609501738122828,0.8650253439536568,0.8593772628530051,0.8609601534397883,0.002507178881753979,0.8070761014686249,0.796844181459566,0.781431334622824,0.8009228740936059,0.7965686229111552,0.009468104855687975,36,0.7935469805973403,0.7965841909349682,0.8018077601410935,0.7952308028877707,0.7967924336402932,0.0030890338698040588,0.9885527391659853,0.9901960784313726,0.9910057236304171,0.9934587080948487,0.9908033123306559,0.0017695980883196609,38,0.9918256130790191,0.9915508312891796,0.991008174386921,0.9904632152588556,0.9912119585034939,0.0005228649719335409,0.8886438809261301,0.8830601092896174,0.873828406633021,0.8868613138686132,0.8830984276793454,0.005719399502656438,30,0.8816761535666707,0.8834385624089364,0.8864245673897148,0.8821744933867248,0.8834284441880117,0.0018452487401340765
1,0.23242461681365967,0.011544468163636256,0.012137115001678467,0.0014252471158290021,SAMME,DecisionTreeClassifier(max_depth=4),0.001,8,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(max_depth=4), 'learning_rate': 0.001, 'n_estimators': 8}",0.868375325803649,0.8605560382276282,0.8483268144285093,0.8652759669708823,0.8606335363576672,0.007631331411133411,19,0.8584878331402086,0.8609501738122828,0.8650253439536568,0.8593772628530051,0.8609601534397883,0.002507178881753979,0.8070761014686249,0.796844181459566,0.7815721649484536,0.8009228740936059,0.7966038304925626,0.009411845390797193,20,0.7935469805973403,0.7965841909349682,0.8018077601410935,0.7952308028877707,0.7967924336402932,0.0030890338698040588,0.9885527391659853,0.9901960784313726,0.9918233851185609,0.9934587080948487,0.9910077277026919,0.0018274534985734464,19,0.9918256130790191,0.9915508312891796,0.991008174386921,0.9904632152588556,0.9912119585034939,0.0005228649719335409,0.8886438809261301,0.8830601092896174,0.8742342342342343,0.8868613138686132,0.8831998845796487,0.005555303409952578,19,0.8816761535666707,0.8834385624089364,0.8864245673897148,0.8821744933867248,0.8834284441880117,0.0018452487401340765
2,0.46635204553604126,0.013149382666892704,0.013380348682403564,0.0009659494729713675,SAMME,DecisionTreeClassifier(max_depth=4),0.001,16,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(max_depth=4), 'learning_rate': 0.001, 'n_estimators': 16}",0.868375325803649,0.8605560382276282,0.8483268144285093,0.8652759669708823,0.8606335363576672,0.007631331411133411,19,0.8584878331402086,0.8609501738122828,0.8650253439536568,0.8593772628530051,0.8609601534397883,0.002507178881753979,0.8070761014686249,0.796844181459566,0.7815721649484536,0.8009228740936059,0.7966038304925626,0.009411845390797193,20,0.7935469805973403,0.7965841909349682,0.8018077601410935,0.7952308028877707,0.7967924336402932,0.0030890338698040588,0.9885527391659853,0.9901960784313726,0.9918233851185609,0.9934587080948487,0.9910077277026919,0.0018274534985734464,19,0.9918256130790191,0.9915508312891796,0.991008174386921,0.9904632152588556,0.9912119585034939,0.0005228649719335409,0.8886438809261301,0.8830601092896174,0.8742342342342343,0.8868613138686132,0.8831998845796487,0.005555303409952578,19,0.8816761535666707,0.8834385624089364,0.8864245673897148,0.8821744933867248,0.8834284441880117,0.0018452487401340765
3,1.0661330223083496,0.14716906288119824,0.020834028720855713,0.0035889099033337233,SAMME,DecisionTreeClassifier(max_depth=4),0.001,32,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(max_depth=4), 'learning_rate': 0.001, 'n_estimators': 32}",0.868375325803649,0.8605560382276282,0.8483268144285093,0.8652759669708823,0.8606335363576672,0.007631331411133411,19,0.8584878331402086,0.8609501738122828,0.8650253439536568,0.8593772628530051,0.8609601534397883,0.002507178881753979,0.8070761014686249,0.796844181459566,0.7815721649484536,0.8009228740936059,0.7966038304925626,0.009411845390797193,20,0.7935469805973403,0.7965841909349682,0.8018077601410935,0.7952308028877707,0.7967924336402932,0.0030890338698040588,0.9885527391659853,0.9901960784313726,0.9918233851185609,0.9934587080948487,0.9910077277026919,0.0018274534985734464,19,0.9918256130790191,0.9915508312891796,0.991008174386921,0.9904632152588556,0.9912119585034939,0.0005228649719335409,0.8886438809261301,0.8830601092896174,0.8742342342342343,0.8868613138686132,0.8831998845796487,0.005555303409952578,19,0.8816761535666707,0.8834385624089364,0.8864245673897148,0.8821744933867248,0.8834284441880117,0.0018452487401340765
4,2.052215874195099,0.056926565056556994,0.039234936237335205,0.008751370129851326,SAMME,DecisionTreeClassifier(max_depth=4),0.001,64,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(max_depth=4), 'learning_rate': 0.001, 'n_estimators': 64}",0.868375325803649,0.8605560382276282,0.8478922207735767,0.8652759669708823,0.860524887943934,0.007806845981040458,35,0.8581981460023175,0.8609501738122828,0.8650253439536568,0.8593772628530051,0.8608877316553155,0.0025806550303129417,0.8070761014686249,0.796844181459566,0.781431334622824,0.8009228740936059,0.7965686229111552,0.009468104855687975,36,0.7932011331444759,0.7965841909349682,0.8018077601410935,0.7952308028877707,0.796705971777077,0.003182101985216237,0.9885527391659853,0.9901960784313726,0.9910057236304171,0.9934587080948487,0.9908033123306559,0.0017695980883196609,38,0.9918256130790191,0.9915508312891796,0.991008174386921,0.9904632152588556,0.9912119585034939,0.0005228649719335409,0.8886438809261301,0.8830601092896174,0.873828406633021,0.8868613138686132,0.8830984276793454,0.005719399502656438,30,0.8814626468095411,0.8834385624089364,0.8864245673897148,0.8821744933867248,0.8833750674987293,0.0018975123372189744
5,3.899199903011322,0.0746119158260182,0.0575408935546875,0.0050757885715017985,SAMME,DecisionTreeClassifier(max_depth=4),0.001,128,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(max_depth=4), 'learning_rate': 0.001, 'n_estimators': 128}",0.868375325803649,0.8605560382276282,0.8483268144285093,0.8652759669708823,0.8606335363576672,0.007631331411133411,19,0.8581981460023175,0.8609501738122828,0.8650253439536568,0.8593772628530051,0.8608877316553155,0.0025806550303129417,0.8070761014686249,0.796844181459566,0.7815721649484536,0.8009228740936059,0.7966038304925626,0.009411845390797193,20,0.7932011331444759,0.7965841909349682,0.8018077601410935,0.7952308028877707,0.796705971777077,0.003182101985216237,0.9885527391659853,0.9901960784313726,0.9918233851185609,0.9934587080948487,0.9910077277026919,0.0018274534985734464,19,0.9918256130790191,0.9915508312891796,0.991008174386921,0.9904632152588556,0.9912119585034939,0.0005228649719335409,0.8886438809261301,0.8830601092896174,0.8742342342342343,0.8868613138686132,0.8831998845796487,0.005555303409952578,19,0.8814626468095411,0.8834385624089364,0.8864245673897148,0.8821744933867248,0.8833750674987293,0.0018975123372189744
6,7.476740300655365,0.06394524316867398,0.10014593601226807,0.0030362186098545707,SAMME,DecisionTreeClassifier(max_depth=4),0.001,256,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(max_depth=4), 'learning_rate': 0.001, 'n_estimators': 256}",0.868375325803649,0.8601216333622936,0.8483268144285093,0.8652759669708823,0.8605249351413335,0.0076347517681644725,30,0.8581981460023175,0.8609501738122828,0.8650253439536568,0.8593772628530051,0.8608877316553155,0.0025806550303129417,0.8070761014686249,0.7967105263157894,0.7815721649484536,0.8009228740936059,0.7965704167066184,0.009411170013979021,32,0.7932011331444759,0.7965841909349682,0.8018077601410935,0.7952308028877707,0.796705971777077,0.003182101985216237,0.9885527391659853,0.9893790849673203,0.9918233851185609,0.9934587080948487,0.9908034793366789,0.0019484082091262836,34,0.9918256130790191,0.9915508312891796,0.991008174386921,0.9904632152588556,0.9912119585034939,0.0005228649719335409,0.8886438809261301,0.8826530612244897,0.8742342342342343,0.8868613138686132,0.8830981225633667,0.005560657347039465,34,0.8814626468095411,0.8834385624089364,0.8864245673897148,0.8821744933867248,0.8833750674987293,0.0018975123372189744
7,0.13847482204437256,0.021629410877199218,0.010997951030731201,0.0020001534572725637,SAMME,DecisionTreeClassifier(max_depth=4),0.01,4,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(max_depth=4), 'learning_rate': 0.01, 'n_estimators': 4}",0.868375325803649,0.8601216333622936,0.8483268144285093,0.8652759669708823,0.8605249351413335,0.0076347517681644725,30,0.8584878331402086,0.8609501738122828,0.8650253439536568,0.8593772628530051,0.8609601534397883,0.002507178881753979,0.8070761014686249,0.7967105263157894,0.7815721649484536,0.8009228740936059,0.7965704167066184,0.009411170013979021,32,0.7935469805973403,0.7965841909349682,0.8018077601410935,0.7952308028877707,0.7967924336402932,0.0030890338698040588,0.9885527391659853,0.9893790849673203,0.9918233851185609,0.9934587080948487,0.9908034793366789,0.0019484082091262836,34,0.9918256130790191,0.9915508312891796,0.991008174386921,0.9904632152588556,0.9912119585034939,0.0005228649719335409,0.8886438809261301,0.8826530612244897,0.8742342342342343,0.8868613138686132,0.8830981225633667,0.005560657347039465,34,0.8816761535666707,0.8834385624089364,0.8864245673897148,0.8821744933867248,0.8834284441880117,0.0018452487401340765
8,0.23656529188156128,0.016539649199559525,0.013751327991485596,0.000428380978785782,SAMME,DecisionTreeClassifier(max_depth=4),0.01,8,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(max_depth=4), 'learning_rate': 0.01, 'n_estimators': 8}",0.868375325803649,0.8605560382276282,0.8483268144285093,0.8652759669708823,0.8606335363576672,0.007631331411133411,19,0.8581981460023175,0.8609501738122828,0.8650253439536568,0.8593772628530051,0.8608877316553155,0.0025806550303129417,0.8070761014686249,0.796844181459566,0.7815721649484536,0.8009228740936059,0.7966038304925626,0.009411845390797193,20,0.7932011331444759,0.7965841909349682,0.8018077601410935,0.7952308028877707,0.796705971777077,0.003182101985216237,0.9885527391659853,0.9901960784313726,0.9918233851185609,0.9934587080948487,0.9910077277026919,0.0018274534985734464,19,0.9918256130790191,0.9915508312891796,0.991008174386921,0.9904632152588556,0.9912119585034939,0.0005228649719335409,0.8886438809261301,0.8830601092896174,0.8742342342342343,0.8868613138686132,0.8831998845796487,0.005555303409952578,19,0.8814626468095411,0.8834385624089364,0.8864245673897148,0.8821744933867248,0.8833750674987293,0.0018975123372189744
9,0.46110957860946655,0.017550961370043063,0.014131665229797363,0.001242082513504188,SAMME,DecisionTreeClassifier(max_depth=4),0.01,16,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(max_depth=4), 'learning_rate': 0.01, 'n_estimators': 16}",0.868375325803649,0.8605560382276282,0.8483268144285093,0.8652759669708823,0.8606335363576672,0.007631331411133411,19,0.8581981460023175,0.8609501738122828,0.8650253439536568,0.8593772628530051,0.8608877316553155,0.0025806550303129417,0.8070761014686249,0.796844181459566,0.7815721649484536,0.8009228740936059,0.7966038304925626,0.009411845390797193,20,0.7932011331444759,0.7965841909349682,0.8018077601410935,0.7952308028877707,0.796705971777077,0.003182101985216237,0.9885527391659853,0.9901960784313726,0.9918233851185609,0.9934587080948487,0.9910077277026919,0.0018274534985734464,19,0.9918256130790191,0.9915508312891796,0.991008174386921,0.9904632152588556,0.9912119585034939,0.0005228649719335409,0.8886438809261301,0.8830601092896174,0.8742342342342343,0.8868613138686132,0.8831998845796487,0.005555303409952578,19,0.8814626468095411,0.8834385624089364,0.8864245673897148,0.8821744933867248,0.8833750674987293,0.0018975123372189744
