,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_random_state,param_splitter,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1
150,0.040400922298431396,0.013492378183079173,0.04620325565338135,0.008653862479058737,gini,4,log2,,0.01,8,2,42,random,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 8, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.7571676802780191,0.761511728931364,0.7548891786179922,0.7570621468926554,0.7576576836800076,0.002403801805315784,1506,0.7560834298957126,0.7578215527230591,0.7604634322954381,0.7564083997103548,0.7576942036561412,0.0017271891135478008,0.6973840665873959,0.7031908488862131,0.6883933676386507,0.6964497041420118,0.6963544968135679,0.0052721998671201795,1781,0.6961675227182932,0.6986274119753332,0.6945945945945946,0.6969877130400317,0.6965943105820631,0.0014551012576837104,0.9591169255928046,0.954248366013072,0.9844644317252658,0.9623875715453802,0.9650543237191307,0.01157459803213121,724,0.9602179836512261,0.9572090487871354,0.9803814713896458,0.9583106267029973,0.9640297826327511,0.009501824711857686,0.8075731497418244,0.8097053726169844,0.8102288021534321,0.8081016134569172,0.8089022344922896,0.001096844670307426,1360,0.8071461291800274,0.8077276908923643,0.8131073446327685,0.8070215695273061,0.8087506835581165,0.0025293991281211833
151,0.057305991649627686,0.012539054716350168,0.035442233085632324,0.006101304894644786,gini,4,log2,,0.01,8,2,42,best,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 8, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'}",0.8023457862728063,0.8001737619461338,0.777922642329422,0.8026944806605824,0.795784167802236,0.010357483885066892,911,0.8004055619930475,0.8009849362688297,0.7855177407675598,0.8005792903692976,0.7968718823496836,0.006558687171502764,0.7536327608982827,0.7493472584856397,0.7236180904522613,0.7514715500327012,0.7445174149672212,0.012160989675452698,946,0.7489139878366637,0.7499455456327597,0.7303725531467059,0.7498365657005883,0.7447671630791795,0.00832038820438269,0.9329517579721995,0.9379084967320261,0.9419460343417825,0.9394930498773508,0.9380748347308397,0.0032890387818603406,1356,0.9395095367847411,0.9384028345598255,0.9455040871934605,0.9376021798365123,0.9402546595936349,0.003105503298337179,0.8337595907928389,0.8330914368650217,0.8184724689165186,0.835029069767442,0.8300881415854553,0.006742327948677981,1061,0.8334541938602853,0.8336561743341404,0.8241301508134425,0.833272793316382,0.8311283280810625,0.004042674687527013
152,0.02887779474258423,0.004197953540070365,0.03471255302429199,0.003270322204137192,gini,4,log2,,0.01,8,4,42,random,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 8, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'random'}",0.7571676802780191,0.761511728931364,0.7548891786179922,0.7570621468926554,0.7576576836800076,0.002403801805315784,1506,0.7560834298957126,0.7578215527230591,0.7604634322954381,0.7564083997103548,0.7576942036561412,0.0017271891135478008,0.6973840665873959,0.7031908488862131,0.6883933676386507,0.6964497041420118,0.6963544968135679,0.0052721998671201795,1781,0.6961675227182932,0.6986274119753332,0.6945945945945946,0.6969877130400317,0.6965943105820631,0.0014551012576837104,0.9591169255928046,0.954248366013072,0.9844644317252658,0.9623875715453802,0.9650543237191307,0.01157459803213121,724,0.9602179836512261,0.9572090487871354,0.9803814713896458,0.9583106267029973,0.9640297826327511,0.009501824711857686,0.8075731497418244,0.8097053726169844,0.8102288021534321,0.8081016134569172,0.8089022344922896,0.001096844670307426,1360,0.8071461291800274,0.8077276908923643,0.8131073446327685,0.8070215695273061,0.8087506835581165,0.0025293991281211833
153,0.056517720222473145,0.009853474800232303,0.03599780797958374,0.008629347607780804,gini,4,log2,,0.01,8,4,42,best,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 8, 'min_samples_split': 4, 'random_state': 42, 'splitter': 'best'}",0.8023457862728063,0.8001737619461338,0.777922642329422,0.8026944806605824,0.795784167802236,0.010357483885066892,911,0.8004055619930475,0.8009849362688297,0.7855177407675598,0.8005792903692976,0.7968718823496836,0.006558687171502764,0.7536327608982827,0.7493472584856397,0.7236180904522613,0.7514715500327012,0.7445174149672212,0.012160989675452698,946,0.7489139878366637,0.7499455456327597,0.7303725531467059,0.7498365657005883,0.7447671630791795,0.00832038820438269,0.9329517579721995,0.9379084967320261,0.9419460343417825,0.9394930498773508,0.9380748347308397,0.0032890387818603406,1356,0.9395095367847411,0.9384028345598255,0.9455040871934605,0.9376021798365123,0.9402546595936349,0.003105503298337179,0.8337595907928389,0.8330914368650217,0.8184724689165186,0.835029069767442,0.8300881415854553,0.006742327948677981,1061,0.8334541938602853,0.8336561743341404,0.8241301508134425,0.833272793316382,0.8311283280810625,0.004042674687527013
154,0.024157404899597168,0.0046409977984619676,0.030720770359039307,0.0018641635570925403,gini,4,log2,,0.01,8,8,42,random,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 8, 'min_samples_split': 8, 'random_state': 42, 'splitter': 'random'}",0.7571676802780191,0.761511728931364,0.7548891786179922,0.7570621468926554,0.7576576836800076,0.002403801805315784,1506,0.7560834298957126,0.7578215527230591,0.7604634322954381,0.7564083997103548,0.7576942036561412,0.0017271891135478008,0.6973840665873959,0.7031908488862131,0.6883933676386507,0.6964497041420118,0.6963544968135679,0.0052721998671201795,1781,0.6961675227182932,0.6986274119753332,0.6945945945945946,0.6969877130400317,0.6965943105820631,0.0014551012576837104,0.9591169255928046,0.954248366013072,0.9844644317252658,0.9623875715453802,0.9650543237191307,0.01157459803213121,724,0.9602179836512261,0.9572090487871354,0.9803814713896458,0.9583106267029973,0.9640297826327511,0.009501824711857686,0.8075731497418244,0.8097053726169844,0.8102288021534321,0.8081016134569172,0.8089022344922896,0.001096844670307426,1360,0.8071461291800274,0.8077276908923643,0.8131073446327685,0.8070215695273061,0.8087506835581165,0.0025293991281211833
155,0.05127054452896118,0.008562115828884076,0.040262579917907715,0.006501550791506241,gini,4,log2,,0.01,8,8,42,best,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 8, 'min_samples_split': 8, 'random_state': 42, 'splitter': 'best'}",0.8023457862728063,0.8001737619461338,0.777922642329422,0.8026944806605824,0.795784167802236,0.010357483885066892,911,0.8004055619930475,0.8009849362688297,0.7855177407675598,0.8005792903692976,0.7968718823496836,0.006558687171502764,0.7536327608982827,0.7493472584856397,0.7236180904522613,0.7514715500327012,0.7445174149672212,0.012160989675452698,946,0.7489139878366637,0.7499455456327597,0.7303725531467059,0.7498365657005883,0.7447671630791795,0.00832038820438269,0.9329517579721995,0.9379084967320261,0.9419460343417825,0.9394930498773508,0.9380748347308397,0.0032890387818603406,1356,0.9395095367847411,0.9384028345598255,0.9455040871934605,0.9376021798365123,0.9402546595936349,0.003105503298337179,0.8337595907928389,0.8330914368650217,0.8184724689165186,0.835029069767442,0.8300881415854553,0.006742327948677981,1061,0.8334541938602853,0.8336561743341404,0.8241301508134425,0.833272793316382,0.8311283280810625,0.004042674687527013
156,0.0239449143409729,0.006680544164813639,0.03595644235610962,0.010799612282677791,gini,4,log2,,0.01,8,16,42,random,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 8, 'min_samples_split': 16, 'random_state': 42, 'splitter': 'random'}",0.7571676802780191,0.761511728931364,0.7548891786179922,0.7570621468926554,0.7576576836800076,0.002403801805315784,1506,0.7560834298957126,0.7578215527230591,0.7604634322954381,0.7564083997103548,0.7576942036561412,0.0017271891135478008,0.6973840665873959,0.7031908488862131,0.6883933676386507,0.6964497041420118,0.6963544968135679,0.0052721998671201795,1781,0.6961675227182932,0.6986274119753332,0.6945945945945946,0.6969877130400317,0.6965943105820631,0.0014551012576837104,0.9591169255928046,0.954248366013072,0.9844644317252658,0.9623875715453802,0.9650543237191307,0.01157459803213121,724,0.9602179836512261,0.9572090487871354,0.9803814713896458,0.9583106267029973,0.9640297826327511,0.009501824711857686,0.8075731497418244,0.8097053726169844,0.8102288021534321,0.8081016134569172,0.8089022344922896,0.001096844670307426,1360,0.8071461291800274,0.8077276908923643,0.8131073446327685,0.8070215695273061,0.8087506835581165,0.0025293991281211833
157,0.05793696641921997,0.011135586785432439,0.05462348461151123,0.01545160887928697,gini,4,log2,,0.01,8,16,42,best,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 8, 'min_samples_split': 16, 'random_state': 42, 'splitter': 'best'}",0.8023457862728063,0.8001737619461338,0.777922642329422,0.8026944806605824,0.795784167802236,0.010357483885066892,911,0.8004055619930475,0.8009849362688297,0.7855177407675598,0.8005792903692976,0.7968718823496836,0.006558687171502764,0.7536327608982827,0.7493472584856397,0.7236180904522613,0.7514715500327012,0.7445174149672212,0.012160989675452698,946,0.7489139878366637,0.7499455456327597,0.7303725531467059,0.7498365657005883,0.7447671630791795,0.00832038820438269,0.9329517579721995,0.9379084967320261,0.9419460343417825,0.9394930498773508,0.9380748347308397,0.0032890387818603406,1356,0.9395095367847411,0.9384028345598255,0.9455040871934605,0.9376021798365123,0.9402546595936349,0.003105503298337179,0.8337595907928389,0.8330914368650217,0.8184724689165186,0.835029069767442,0.8300881415854553,0.006742327948677981,1061,0.8334541938602853,0.8336561743341404,0.8241301508134425,0.833272793316382,0.8311283280810625,0.004042674687527013
158,0.03608733415603638,0.00737781670332728,0.042890965938568115,0.0065607254211058706,gini,4,log2,,0.01,8,32,42,random,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 8, 'min_samples_split': 32, 'random_state': 42, 'splitter': 'random'}",0.7571676802780191,0.761511728931364,0.7548891786179922,0.7570621468926554,0.7576576836800076,0.002403801805315784,1506,0.7560834298957126,0.7578215527230591,0.7604634322954381,0.7564083997103548,0.7576942036561412,0.0017271891135478008,0.6973840665873959,0.7031908488862131,0.6883933676386507,0.6964497041420118,0.6963544968135679,0.0052721998671201795,1781,0.6961675227182932,0.6986274119753332,0.6945945945945946,0.6969877130400317,0.6965943105820631,0.0014551012576837104,0.9591169255928046,0.954248366013072,0.9844644317252658,0.9623875715453802,0.9650543237191307,0.01157459803213121,724,0.9602179836512261,0.9572090487871354,0.9803814713896458,0.9583106267029973,0.9640297826327511,0.009501824711857686,0.8075731497418244,0.8097053726169844,0.8102288021534321,0.8081016134569172,0.8089022344922896,0.001096844670307426,1360,0.8071461291800274,0.8077276908923643,0.8131073446327685,0.8070215695273061,0.8087506835581165,0.0025293991281211833
159,0.05777865648269653,0.0111609646486174,0.03963285684585571,0.002633950433836907,gini,4,log2,,0.01,8,32,42,best,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 8, 'min_samples_split': 32, 'random_state': 42, 'splitter': 'best'}",0.8023457862728063,0.8001737619461338,0.777922642329422,0.8026944806605824,0.795784167802236,0.010357483885066892,911,0.8004055619930475,0.8009849362688297,0.7855177407675598,0.8005792903692976,0.7968718823496836,0.006558687171502764,0.7536327608982827,0.7493472584856397,0.7236180904522613,0.7514715500327012,0.7445174149672212,0.012160989675452698,946,0.7489139878366637,0.7499455456327597,0.7303725531467059,0.7498365657005883,0.7447671630791795,0.00832038820438269,0.9329517579721995,0.9379084967320261,0.9419460343417825,0.9394930498773508,0.9380748347308397,0.0032890387818603406,1356,0.9395095367847411,0.9384028345598255,0.9455040871934605,0.9376021798365123,0.9402546595936349,0.003105503298337179,0.8337595907928389,0.8330914368650217,0.8184724689165186,0.835029069767442,0.8300881415854553,0.006742327948677981,1061,0.8334541938602853,0.8336561743341404,0.8241301508134425,0.833272793316382,0.8311283280810625,0.004042674687527013
