,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_base_estimator,param_learning_rate,param_n_estimators,param_random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1,Feature_Selector,Chosen_columns
0,8.084344029426575,0.11622206326624032,0.8042433261871338,0.020624410795353276,SAMME,"SVC(C=10000, kernel='linear', random_state=42)",0.001,4,42,"{'algorithm': 'SAMME', 'base_estimator': SVC(C=10000, kernel='linear', random_state=42), 'learning_rate': 0.001, 'n_estimators': 4, 'random_state': 42}",0.8084274543874891,0.8253692441355344,0.8070404172099087,0.8126901347240331,0.8133818126142414,0.0072273074843708434,49,0.8143105446118193,0.8089513325608343,0.8152063721940622,0.8123099203475742,0.8126945424285724,0.0024020983580081965,0.7372572815533981,0.7562344139650873,0.7391037446286065,0.7468827930174564,0.7448695582911371,0.007490067137147747,52,0.7462871287128713,0.7406800491601803,0.7467023907666942,0.74413821472645,0.744451945841549,0.0023852688695306557,0.9934587080948487,0.9910130718954249,0.9844644317252658,0.9795584627964022,0.9871236686279854,0.005467267667731531,29,0.9858310626702997,0.9855546470427909,0.9871934604904632,0.9858310626702997,0.9861025582184634,0.0006398621118699042,0.8463949843260188,0.8578500707213579,0.8443197755960731,0.8475415634948709,0.8490265985345802,0.005223470254944576,47,0.8494951866635361,0.8457490352005614,0.8502698896972541,0.8481012658227849,0.8484038443460341,0.0017184817913202827,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
1,16.87051671743393,0.29454519065381046,1.6135634779930115,0.057373723022691656,SAMME,"SVC(C=10000, kernel='linear', random_state=42)",0.001,8,42,"{'algorithm': 'SAMME', 'base_estimator': SVC(C=10000, kernel='linear', random_state=42), 'learning_rate': 0.001, 'n_estimators': 8, 'random_state': 42}",0.8084274543874891,0.8253692441355344,0.8070404172099087,0.8126901347240331,0.8133818126142414,0.0072273074843708434,49,0.8143105446118193,0.8089513325608343,0.8152063721940622,0.8121650977552498,0.8126583367804914,0.002408705057042535,0.7372572815533981,0.7562344139650873,0.7391037446286065,0.7468827930174564,0.7448695582911371,0.007490067137147747,52,0.7462871287128713,0.7406800491601803,0.7467023907666942,0.7439851943244911,0.7444136907410592,0.0023912134092887297,0.9934587080948487,0.9910130718954249,0.9844644317252658,0.9795584627964022,0.9871236686279854,0.005467267667731531,29,0.9858310626702997,0.9855546470427909,0.9871934604904632,0.9858310626702997,0.9861025582184634,0.0006398621118699042,0.8463949843260188,0.8578500707213579,0.8443197755960731,0.8475415634948709,0.8490265985345802,0.005223470254944576,47,0.8494951866635361,0.8457490352005614,0.8502698896972541,0.8480018750732451,0.8483789966586491,0.0017233887091758207,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
2,32.67513597011566,0.6590416758355944,3.070112705230713,0.03239354540399088,SAMME,"SVC(C=10000, kernel='linear', random_state=42)",0.001,16,42,"{'algorithm': 'SAMME', 'base_estimator': SVC(C=10000, kernel='linear', random_state=42), 'learning_rate': 0.001, 'n_estimators': 16, 'random_state': 42}",0.8084274543874891,0.8253692441355344,0.8070404172099087,0.8126901347240331,0.8133818126142414,0.0072273074843708434,49,0.8141657010428737,0.8089513325608343,0.8153511947863866,0.8121650977552498,0.8126583315363362,0.0024242935197644755,0.7372572815533981,0.7562344139650873,0.7391037446286065,0.7468827930174564,0.7448695582911371,0.007490067137147747,52,0.7462347844027233,0.7406800491601803,0.7467545847929116,0.7439851943244911,0.7444136531700766,0.0023937343061827304,0.9934587080948487,0.9910130718954249,0.9844644317252658,0.9795584627964022,0.9871236686279854,0.005467267667731531,29,0.985558583106267,0.9855546470427909,0.987465940054496,0.9858310626702997,0.9861025582184634,0.0007950841846326793,0.8463949843260188,0.8578500707213579,0.8443197755960731,0.8475415634948709,0.8490265985345802,0.005223470254944576,47,0.8493601033227662,0.8457490352005614,0.8504047870468145,0.8480018750732451,0.8483789501608467,0.0017410711455677647,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
3,64.98803049325943,1.1965108168681438,6.450102746486664,0.1473586449129059,SAMME,"SVC(C=10000, kernel='linear', random_state=42)",0.001,32,42,"{'algorithm': 'SAMME', 'base_estimator': SVC(C=10000, kernel='linear', random_state=42), 'learning_rate': 0.001, 'n_estimators': 32, 'random_state': 42}",0.8084274543874891,0.8253692441355344,0.8070404172099087,0.8131247283789657,0.8134904610279745,0.007219355060938073,48,0.8141657010428737,0.8089513325608343,0.8153511947863866,0.8121650977552498,0.8126583315363362,0.0024242935197644755,0.7372572815533981,0.7562344139650873,0.7391037446286065,0.7473487211478478,0.7449860403237349,0.00752401629827923,51,0.7462347844027233,0.7406800491601803,0.7467545847929116,0.7439851943244911,0.7444136531700766,0.0023937343061827304,0.9934587080948487,0.9910130718954249,0.9844644317252658,0.9795584627964022,0.9871236686279854,0.005467267667731531,29,0.985558583106267,0.9855546470427909,0.987465940054496,0.9858310626702997,0.9861025582184634,0.0007950841846326793,0.8463949843260188,0.8578500707213579,0.8443197755960731,0.8478414720452937,0.8491015756721859,0.005203731244476239,46,0.8493601033227662,0.8457490352005614,0.8504047870468145,0.8480018750732451,0.8483789501608467,0.0017410711455677647,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
4,133.18833780288696,1.1456624941837776,12.984916687011719,0.1651484648679116,SAMME,"SVC(C=10000, kernel='linear', random_state=42)",0.001,64,42,"{'algorithm': 'SAMME', 'base_estimator': SVC(C=10000, kernel='linear', random_state=42), 'learning_rate': 0.001, 'n_estimators': 64, 'random_state': 42}",0.8084274543874891,0.8253692441355344,0.807909604519774,0.8131247283789657,0.8137077578554408,0.007032609267704559,40,0.8141657010428737,0.8090961761297798,0.8153511947863866,0.8120202751629254,0.8126583367804914,0.0023780108488351288,0.7372572815533981,0.7562344139650873,0.7397176181706568,0.7473487211478478,0.7451395087092475,0.0074078327495934355,49,0.7462347844027233,0.7408317967629584,0.7468563182848897,0.7439325380501851,0.7444638593751891,0.002362954520156968,0.9934587080948487,0.9910130718954249,0.9852820932134096,0.9795584627964022,0.9873280840000214,0.005378586699309955,27,0.985558583106267,0.9855546470427909,0.9871934604904632,0.985558583106267,0.985966318436447,0.0007084926174710318,0.8463949843260188,0.8578500707213579,0.8450210378681626,0.8478414720452937,0.8492768912402083,0.00504919572970635,39,0.8493601033227662,0.8458479532163743,0.850369674920784,0.8478668541959682,0.8483611464139731,0.0017023929124569456,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
5,270.47956973314285,2.6164069154735325,26.456436455249786,0.4448834083657214,SAMME,"SVC(C=10000, kernel='linear', random_state=42)",0.001,128,42,"{'algorithm': 'SAMME', 'base_estimator': SVC(C=10000, kernel='linear', random_state=42), 'learning_rate': 0.001, 'n_estimators': 128, 'random_state': 42}",0.8084274543874891,0.8253692441355344,0.8074750108648414,0.8135593220338984,0.8137077578554408,0.007119358033144843,40,0.8141657010428737,0.8088064889918888,0.8152063721940622,0.811875452570601,0.8125135036998564,0.002456133347153202,0.7372572815533981,0.7562344139650873,0.7395577395577395,0.7478152309612984,0.7452161665093808,0.007475268529123764,46,0.7462347844027233,0.7407255585160893,0.7468041237113402,0.7435792069036368,0.7443359183834475,0.0024137647117783607,0.9934587080948487,0.9910130718954249,0.9844644317252658,0.9795584627964022,0.9871236686279854,0.005467267667731531,29,0.985558583106267,0.9850095393840284,0.9869209809264305,0.9861035422343324,0.9858981614127645,0.0007059220168692171,0.8463949843260188,0.8578500707213579,0.8446159242371097,0.8481415929203541,0.8492506430512101,0.005118973375770581,41,0.8493601033227662,0.8455779129620965,0.8502347417840377,0.8478388192573503,0.8482528943315627,0.0017663956641391831,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
6,548.9377734065056,4.427445835870683,55.557831943035126,0.5998261928863559,SAMME,"SVC(C=10000, kernel='linear', random_state=42)",0.001,256,42,"{'algorithm': 'SAMME', 'base_estimator': SVC(C=10000, kernel='linear', random_state=42), 'learning_rate': 0.001, 'n_estimators': 256, 'random_state': 42}",0.8088618592528236,0.8249348392701998,0.8070404172099087,0.8135593220338984,0.8135991094417077,0.006963446289839703,44,0.8146002317497103,0.8088064889918888,0.8153511947863866,0.8115858073859522,0.8125859307284845,0.0025975238427508344,0.7377049180327869,0.7560823456019963,0.7393976644130301,0.7478152309612984,0.7452500397522779,0.007333113507134079,44,0.746493399339934,0.7408242772196022,0.747060037136373,0.7433737415245532,0.7444378638051157,0.0025145269710748065,0.9934587080948487,0.9901960784313726,0.9836467702371219,0.9795584627964022,0.9867150048899362,0.005436578991840588,37,0.9861035422343324,0.9847369855546471,0.9866485013623978,0.9858310626702997,0.9858300229554192,0.0006963209639098102,0.8466898954703833,0.8574460558896357,0.8442105263157894,0.8481415929203541,0.8491220176490407,0.005007215061489482,44,0.8497299835642169,0.8455417739293236,0.8502994011976047,0.8476045449221039,0.8482939259033123,0.001879745952691598,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
7,8.09079623222351,0.13395413069642173,0.807395875453949,0.051165808207416084,SAMME,"SVC(C=10000, kernel='linear', random_state=42)",0.01,4,42,"{'algorithm': 'SAMME', 'base_estimator': SVC(C=10000, kernel='linear', random_state=42), 'learning_rate': 0.01, 'n_estimators': 4, 'random_state': 42}",0.8084274543874891,0.8253692441355344,0.8070404172099087,0.8126901347240331,0.8133818126142414,0.0072273074843708434,49,0.8141657010428737,0.8089513325608343,0.8152063721940622,0.8123099203475742,0.812658331536336,0.0023784399184912483,0.7372572815533981,0.7562344139650873,0.7391037446286065,0.7468827930174564,0.7448695582911371,0.007490067137147747,52,0.7462347844027233,0.7406800491601803,0.7467023907666942,0.74413821472645,0.7444388597640119,0.0023752874827124757,0.9934587080948487,0.9910130718954249,0.9844644317252658,0.9795584627964022,0.9871236686279854,0.005467267667731531,29,0.985558583106267,0.9855546470427909,0.9871934604904632,0.9858310626702997,0.9860344383274552,0.0006784784264512405,0.8463949843260188,0.8578500707213579,0.8443197755960731,0.8475415634948709,0.8490265985345802,0.005223470254944576,47,0.8493601033227662,0.8457490352005614,0.8502698896972541,0.8481012658227849,0.8483700735108417,0.001697907533389945,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
8,16.56733649969101,0.21617720925880424,1.6496803164482117,0.03160742756866854,SAMME,"SVC(C=10000, kernel='linear', random_state=42)",0.01,8,42,"{'algorithm': 'SAMME', 'base_estimator': SVC(C=10000, kernel='linear', random_state=42), 'learning_rate': 0.01, 'n_estimators': 8, 'random_state': 42}",0.8084274543874891,0.8253692441355344,0.807909604519774,0.8131247283789657,0.8137077578554408,0.007032609267704559,40,0.8141657010428737,0.8090961761297798,0.8153511947863866,0.8120202751629254,0.8126583367804914,0.0023780108488351288,0.7372572815533981,0.7562344139650873,0.7397176181706568,0.7473487211478478,0.7451395087092475,0.0074078327495934355,49,0.7462347844027233,0.7408317967629584,0.7468563182848897,0.7439325380501851,0.7444638593751891,0.002362954520156968,0.9934587080948487,0.9910130718954249,0.9852820932134096,0.9795584627964022,0.9873280840000214,0.005378586699309955,27,0.985558583106267,0.9855546470427909,0.9871934604904632,0.985558583106267,0.985966318436447,0.0007084926174710318,0.8463949843260188,0.8578500707213579,0.8450210378681626,0.8478414720452937,0.8492768912402083,0.00504919572970635,39,0.8493601033227662,0.8458479532163743,0.850369674920784,0.8478668541959682,0.8483611464139731,0.0017023929124569456,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
9,33.754732847213745,0.40647572917523744,3.3055777549743652,0.023341946532623357,SAMME,"SVC(C=10000, kernel='linear', random_state=42)",0.01,16,42,"{'algorithm': 'SAMME', 'base_estimator': SVC(C=10000, kernel='linear', random_state=42), 'learning_rate': 0.01, 'n_estimators': 16, 'random_state': 42}",0.8084274543874891,0.8253692441355344,0.8074750108648414,0.8135593220338984,0.8137077578554408,0.007119358033144843,40,0.8141657010428737,0.8088064889918888,0.8152063721940622,0.8120202751629254,0.8125497093479375,0.002447513321019882,0.7372572815533981,0.7562344139650873,0.7395577395577395,0.7478152309612984,0.7452161665093808,0.007475268529123764,46,0.7462347844027233,0.7407255585160893,0.7468041237113402,0.743631881676253,0.7443490870766015,0.0024097407588155734,0.9934587080948487,0.9910130718954249,0.9844644317252658,0.9795584627964022,0.9871236686279854,0.005467267667731531,29,0.985558583106267,0.9850095393840284,0.9869209809264305,0.9863760217983651,0.9859662813037727,0.0007350019666057707,0.8463949843260188,0.8578500707213579,0.8446159242371097,0.8481415929203541,0.8492506430512101,0.005118973375770581,41,0.8493601033227662,0.8455779129620965,0.8502347417840377,0.8479737643476223,0.8482866306041307,0.001759440067582742,RFECV,"Index(['statuses_count', 'n_tweets', '2015_tweets', '2017_tweets',
       '2019_tweets', '2020_tweets', 'mean_length',
       'publication_date_in_secs_mean', 'publication_date_in_secs_std',
       'retweet_count_mean', 'retweet_count_std', 'retweet_count_sum',
       'reply_count_entropy', 'favorite_count_sum', 'num_hashtags_mean',
       'num_urls_std', 'num_mentions_mean', 'num_mentions_std', 'lang_discr'],
      dtype='object')"
