#Unnamed: 0#mean_fit_time#std_fit_time#mean_score_time#std_score_time#param_activation#param_alpha#param_batch_size#param_hidden_layer_sizes#param_learning_rate#param_learning_rate_init#param_momentum#param_solver#params#split0_test_accuracy#split1_test_accuracy#split2_test_accuracy#split3_test_accuracy#split4_test_accuracy#mean_test_accuracy#std_test_accuracy#rank_test_accuracy#split0_train_accuracy#split1_train_accuracy#split2_train_accuracy#split3_train_accuracy#split4_train_accuracy#mean_train_accuracy#std_train_accuracy#split0_test_precision#split1_test_precision#split2_test_precision#split3_test_precision#split4_test_precision#mean_test_precision#std_test_precision#rank_test_precision#split0_train_precision#split1_train_precision#split2_train_precision#split3_train_precision#split4_train_precision#mean_train_precision#std_train_precision#split0_test_recall#split1_test_recall#split2_test_recall#split3_test_recall#split4_test_recall#mean_test_recall#std_test_recall#rank_test_recall#split0_train_recall#split1_train_recall#split2_train_recall#split3_train_recall#split4_train_recall#mean_train_recall#std_train_recall#split0_test_f1#split1_test_f1#split2_test_f1#split3_test_f1#split4_test_f1#mean_test_f1#std_test_f1#rank_test_f1#split0_train_f1#split1_train_f1#split2_train_f1#split3_train_f1#split4_train_f1#mean_train_f1#std_train_f1
57#57#32.26110754013062#19.33634861996237#0.0218729019165039#0.0076741759749591#logistic#1e-05#16#[64, 32, 16]#adaptive#0.008#0.2#adam#{'activation': 'logistic', 'alpha': 1e-05, 'batch_size': 16, 'hidden_layer_sizes': [64, 32, 16], 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'momentum': 0.2, 'solver': 'adam'}#0.8523344191096635#0.8267246061922868#0.8343291689299294#0.8386746333514394#0.8136882129277566#0.8331502081022151#0.0128062546517033#36#0.839082020640956#0.8282416836388323#0.8397827562797013#0.8271554650373387#0.8505091649694501#0.8369542181132557#0.0085812420411149#0.7839357429718875#0.7540478026214341#0.7622759158222915#0.7672413793103449#0.7503937007874015#0.7635789083026718#0.0117830715330376#41#0.7685494981302893#0.7557915057915058#0.7685057922638916#0.7545787545787546#0.7833971388273222#0.7661645379183527#0.010487728184002#0.996935648621042#1.0#1.0#1.0#0.9734422880490295#0.9940755873340142#0.0103846905226874#77#0.9977005620848236#1.0#0.9997445721583652#1.0#0.9933571793561574#0.9981604627198692#0.0025518713599764#0.8776978417266187#0.8597802197802198#0.8651039363113666#0.8682926829268294#0.8474877723432636#0.8636724906176596#0.0099719663594586#35#0.868260144524736#0.8609125893347993#0.8690053285968028#0.860125260960334#0.8759716120310916#0.8668549870895527#0.0058363103274265
5#5#78.63730039596558#7.020629857259642#0.0314037799835205#0.0205872099039708#tanh#1e-05#8#[10]#adaptive#0.005#0.2#adam#{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'momentum': 0.2, 'solver': 'adam'}#0.8241042345276873#0.8430200977729495#0.8397609994568169#0.8229223248234655#0.8348723519826181#0.8329360017127077#0.0081276426641383#10#0.8426127104834329#0.8407331975560082#0.8396469789545146#0.8458927359131025#0.8429056347589953#0.8423582515332108#0.00213769768722#0.7584846093133386#0.778675282714055#0.7701421800947867#0.7566929133858268#0.7709003215434084#0.766979061410283#0.0082479543068449#12#0.7752247752247752#0.7705824284304047#0.7687315634218289#0.7795655671761866#0.7739372268573699#0.7736083122221131#0.0037722321149709#0.9816138917262512#0.9846782431052092#0.9959141981613892#0.9826175869120656#0.9805725971370144#0.985079303408386#0.0055845379634629#21#0.9913132345426674#0.9971895758814512#0.9987225344915688#0.9900383141762452#0.99514687100894#0.9944821060201744#0.0033329437905296#0.8557435440783615#0.8696436626071267#0.8685968819599109#0.854982206405694#0.8631863186318632#0.8624305227365913#0.0061776646079075#10#0.870052696490638#0.8693618443033745#0.8687631959106568#0.8722853606391358#0.8707118113755727#0.8702349817438755#0.0012159909994904
18#18#67.64922800064087#17.49559688725539#0.0254010200500488#0.0013524319367954#tanh#1e-08#8#[10]#adaptive#0.01#0.0#adam#{'activation': 'tanh', 'alpha': 1e-08, 'batch_size': 8, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'momentum': 0.0, 'solver': 'adam'}#0.8251900108577633#0.8397609994568169#0.8397609994568169#0.8223791417707768#0.837588267246062#0.8329358837576472#0.0075664050789775#11#0.8403041825095057#0.8433129667345554#0.8401900882552614#0.8393754243041412#0.841683638832315#0.8409732601271557#0.0013851330095069#0.7560405300077943#0.7807881773399015#0.7714285714285715#0.7517401392111369#0.7744543249797898#0.7668903485934387#0.0111194087685414#13#0.768958742632613#0.776663993584603#0.7707220573689416#0.7702809655718243#0.7737502489543916#0.7720752016224747#0.0027794026065925#0.9908069458631256#0.9713993871297242#0.992849846782431#0.9938650306748468#0.9795501022494888#0.9856942625399232#0.0087886009944395#20#1.0#0.9897802759325498#0.9954011241696474#0.9943805874840358#0.992337164750958#0.9943798304674384#0.0034046360193911#0.8576480990274095#0.865725989986345#0.8682447521214828#0.8560105680317042#0.8650112866817156#0.8625281391697314#0.0048034458544182#8#0.8693913816081742#0.8703662098404853#0.8687702084959305#0.8681012375961648#0.8695165622202328#0.8692291199521975#0.0007595582466464
59#59#22.82639093399048#13.5206120711539#0.0218837738037109#0.0076486244854535#logistic#1e-05#16#[64, 32, 16]#adaptive#0.008#0.8#adam#{'activation': 'logistic', 'alpha': 1e-05, 'batch_size': 16, 'hidden_layer_sizes': [64, 32, 16], 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'momentum': 0.8, 'solver': 'adam'}#0.8403908794788274#0.8278109722976643#0.8370450841933732#0.8468223791417708#0.8126018468223791#0.832934232386803#0.0118746368820225#37#0.8257740358500815#0.828377460964019#0.8411405295315683#0.8385607603530211#0.8324507807196199#0.8332607134836619#0.0058435346496494#0.7690494893951296#0.7552123552123552#0.7652582159624414#0.7772474144789181#0.7394259818731118#0.7612386913843913#0.0130042714705376#54#0.7531268039253416#0.755937439660166#0.7704433497536946#0.767314106337061#0.7602952602952603#0.7614233919943046#0.0065766538783491#1.0#1.0#1.0#0.9979570990806946#1.0#0.9995914198161392#0.0008171603677221#7#1.0#1.0#0.9987228607918264#0.9992335206949412#1.0#0.9995912762973536#0.0005259847443819#0.8694493783303731#0.8605367355917289#0.8670212765957447#0.873881932021467#0.8501953973078593#0.8642169439694346#0.0082316747913473#30#0.8591812095269454#0.861007257532439#0.8698553948832035#0.868050160914438#0.8638269697638491#0.8643841985241749#0.0040536057702781
17#17#36.28779635429383#5.767437851267393#0.0226005554199218#0.0025032325310386#tanh#1e-05#32#[10]#adaptive#0.005#0.2#adam#{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 32, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'momentum': 0.2, 'solver': 'adam'}#0.8273615635179153#0.8451928299837045#0.8310700706137969#0.8202064095600218#0.8403041825095057#0.8328270112369888#0.00895610528441#12#0.8351439435089625#0.839918533604888#0.8378818737270876#0.8480651731160896#0.8385607603530211#0.8399140568620098#0.0043624735498287#0.7548188126445644#0.7825732899022801#0.7728758169934641#0.7565424266455194#0.7714285714285715#0.7676477835228799#0.0105100797048271#10#0.7635689183912534#0.7723561043616809#0.7763104429093864#0.7834549878345499#0.768095987411487#0.7727572881816716#0.006831990912103#1.0#0.9816138917262512#0.9662921348314608#0.9754601226993864#0.9938650306748468#0.9834462359863892#0.012198172511754#24#0.9992335206949412#0.9908022483392948#0.9762391415431784#0.9869731800766284#0.9974457215836526#0.9901387624475392#0.008243383600877#0.8602811950790862#0.8708654281830538#0.8588288697231049#0.8521661456007146#0.8686327077747991#0.8621548692721518#0.0068144516547265#14#0.8656485170429393#0.868047006155568#0.8648709823449525#0.8735164462529672#0.8678742082453604#0.8679914320083574#0.0030255270263745
12#12#38.269699048995975#12.286116692785264#0.0218923091888427#0.0076610901054891#logistic#0.001#16#[64, 32, 16]#adaptive#0.005#0.0#adam#{'activation': 'logistic', 'alpha': 0.001, 'batch_size': 16, 'hidden_layer_sizes': [64, 32, 16], 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'momentum': 0, 'solver': 'adam'}#0.8425624321389794#0.8386746333514394#0.8288973384030418#0.8408473655621944#0.8126018468223791#0.8327167232556067#0.0111151965796367#38#0.826860401955459#0.8405974202308214#0.8366598778004073#0.8279701289884589#0.8321792260692464#0.8328534110088786#0.0051899131862237#0.7714736012608353#0.7683215130023641#0.7563805104408353#0.7696540880503144#0.7394259818731118#0.7610511389254921#0.0120412539378204#56#0.7542879167469647#0.7704756266035129#0.7651544779037935#0.7555512647229194#0.76#0.7610938571954382#0.0060455589986701#1.0#0.9969325153374232#1.0#1.0#1.0#0.9993865030674848#0.0012269938650306#12#1.0#0.9971902937420178#0.9994891443167304#0.9997445068983136#1.0#0.9992847889914124#0.0010642429775439#0.8709964412811388#0.8678237650200267#0.8612945838837517#0.8698356286095069#0.8501953973078593#0.8640291632204565#0.0076877566322#32#0.859936284741294#0.869294143843242#0.866762653671503#0.8606620477290223#0.8636363636363636#0.864058298724285#0.0035617736903813
23#23#167.9230429172516#44.06298614822587#0.0333406925201416#0.0141458250326307#tanh#1e-08#8#[10]#adaptive#0.005#0.2#adam#{'activation': 'tanh', 'alpha': 1e-08, 'batch_size': 8, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'momentum': 0.2, 'solver': 'adam'}#0.8241042345276873#0.8413905486148832#0.8386746333514394#0.8234655078761542#0.8354155350353069#0.8326100918810942#0.0074527662103531#13#0.8458718087995655#0.8424983027834352#0.8411405295315683#0.8453496266123557#0.8412763068567549#0.8432273149167357#0.0020094834766201#0.7584846093133386#0.7763475462590507#0.7728#0.7540856031128405#0.7719580983078163#0.7667351713986092#0.0087697458852585#15#0.7764074000397851#0.7732142857142857#0.7730891719745223#0.77682489030714#0.7732882165605095#0.7745647929192485#0.0016813218184671#0.9816138917262512#0.985699693564862#0.9867211440245148#0.99079754601227#0.9795501022494888#0.9848764755154772#0.003953587506137#22#0.9971895758814512#0.9956566172713336#0.9923352069494124#0.9948914431673052#0.992337164750958#0.9944820016040922#0.0019019661007892#0.8557435440783615#0.8685868586858686#0.8667563930013459#0.8563853292090147#0.8634520054078414#0.8621848260764864#0.0052652685939666#13#0.8730567050665473#0.8704489613580523#0.8690982322667263#0.8724381229700975#0.8692247454972593#0.8708533534317364#0.0016286558859199
122#122#32.59678573608399#11.029070780485398#0.028128433227539#0.0062507668443454#logistic#1e-08#32#[64, 32, 16]#adaptive#0.008#0.6#adam#{'activation': 'logistic', 'alpha': 1e-08, 'batch_size': 32, 'hidden_layer_sizes': [64, 32, 16], 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'momentum': 0.6, 'solver': 'adam'}#0.8403908794788274#0.830526887561108#0.8267246061922868#0.8479087452471483#0.8174904942965779#0.8326083225551896#0.0106034932730003#39#0.8257740358500815#0.8343516632722335#0.8336727766463#0.8388323150033944#0.8395112016293279#0.8344283984802676#0.0049133331614627#0.7690494893951296#0.7622047244094489#0.7540478026214341#0.7789305666400639#0.7459831675592961#0.7620431501250746#0.0114555519682318#51#0.7531268039253416#0.7656219199684605#0.7616731517509727#0.7685641126649596#0.7681586179819395#0.7634289212583348#0.0057055378945074#1.0#0.9897750511247444#1.0#0.996935648621042#0.9959141981613892#0.9965249795814352#0.0037484602436865#50#1.0#0.9920817369093232#1.0#0.9969340827797648#0.9997445068983136#0.9977520653174804#0.0030626120817088#0.8694493783303731#0.8612099644128114#0.8597802197802198#0.8745519713261649#0.8530183727034121#0.8636019813105962#0.0075688137833132#37#0.8591812095269454#0.8642634623943036#0.864715626725566#0.8679790902013125#0.8687833037300178#0.864984538515629#0.0033961404160239
98#98#90.50016398429872#39.02994348236769#0.0275948047637939#0.0068730545433385#logistic#1e-08#16#[64, 32, 16]#adaptive#0.001#0.6#adam#{'activation': 'logistic', 'alpha': 1e-08, 'batch_size': 16, 'hidden_layer_sizes': [64, 32, 16], 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'momentum': 0.6, 'solver': 'adam'}#0.8501628664495114#0.8348723519826181#0.8250950570342205#0.8408473655621944#0.8120586637696904#0.8326072609596469#0.0131141701957181#40#0.8379956545355784#0.838153428377461#0.8304141208418194#0.839918533604888#0.8336727766463#0.8360309028012095#0.0034810353634243#0.7827835880933226#0.76328125#0.7523076923076923#0.7820723684210527#0.7403189066059226#0.764152761085598#0.0165972157142854#38#0.7673413244252308#0.766908449323662#0.7583333333333333#0.7771023302938197#0.7630600665231853#0.7665491007798462#0.0061935385303424#0.9938712972420838#0.9989775051124744#1.0#0.9713993871297242#0.9959141981613892#0.9920324775291344#0.0105440813245245#96#0.9977005620848236#0.9992337164750956#0.9994891443167304#0.979816044966786#0.9964230965763924#0.9945325128839656#0.0074411663166473#0.8757875787578757#0.8653675819309123#0.858647936786655#0.8665148063781322#0.8493031358885018#0.8631242079484155#0.0088085059027483#46#0.8674886149061423#0.867790594498669#0.8623691460055096#0.8667646061701888#0.8642659279778392#0.8657357779116698#0.0020903523884973
10#10#58.79630875587464#10.669305654445418#0.0189997196197509#0.0034054907698786#tanh#1e-05#16#[10]#adaptive#0.005#0.0#adam#{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 16, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'momentum': 0.0, 'solver': 'adam'}#0.8208469055374593#0.8392178164041282#0.8392178164041282#0.8229223248234655#0.8397609994568169#0.8323931725251995#0.0086075506316754#14#0.846279196089082#0.8393754243041412#0.841683638832315#0.8457569585879158#0.8384249830278343#0.8423040401682578#0.0032166219300235#0.7577442414614773#0.7760711398544866#0.7815333882934872#0.7562893081761006#0.771678599840891#0.7686633355252885#0.0100194691490283#3#0.7780887644942023#0.7715251541061842#0.7783630470016207#0.7813322534926098#0.7680503639582923#0.7754719166105819#0.0049031919030704#0.9744637385086824#0.9805924412665986#0.968335035750766#0.983640081799591#0.9918200408997956#0.9797702676450866#0.007997152574468#30#0.9943791517629024#0.9913132345426674#0.9816044966785896#0.9856960408684546#0.9971902937420178#0.9900366435189264#0.0056851333442851#0.8525469168900804#0.8664259927797834#0.864963503649635#0.8551111111111112#0.8680089485458613#0.8614112945952943#0.006317656665786#23#0.8730372364288917#0.8677177680867717#0.8682485875706215#0.8716964084029817#0.8677483885307846#0.8696896778040102#0.002234586739418
4#4#103.1866816520691#16.259718665204744#0.0245977878570556#0.0060524192182723#tanh#1e-05#8#[10]#adaptive#0.005#0.0#adam#{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'momentum': 0.0, 'solver': 'adam'}#0.8230184581976113#0.8397609994568169#0.8413905486148832#0.8229223248234655#0.8343291689299294#0.8322843000045413#0.0079562389488647#15#0.844785442694188#0.8389680923285812#0.8439918533604888#0.8453496266123557#0.8433129667345554#0.8432815963460338#0.0022649533795519#0.7601593625498008#0.7722929936305732#0.7745803357314148#0.7538940809968847#0.7764995891536566#0.767485272412466#0.008866808360761#11#0.7778223380790054#0.7680817610062893#0.7743599920619171#0.7760540970564836#0.7801907854678303#0.7753017947343052#0.0040948066434537#0.9744637385086824#0.9908069458631256#0.9897854954034728#0.9897750511247444#0.9662576687116564#0.9822177799223364#0.010030022385723#27#0.9910577414409812#0.9984670413898824#0.9969340827797648#0.9966794380587484#0.9818646232439336#0.993000585382662#0.0061102012307477#0.8540734109221128#0.8680089485458614#0.8690582959641255#0.8558797524314766#0.8610478359908884#0.861613648770893#0.0061053342118639#21#0.871587462082912#0.8682514996667406#0.8716631296772032#0.8726378172872638#0.8694865415064464#0.8707252900441131#0.0016084017550616
74#74#30.037154054641725#10.940851747395484#0.0241517543792724#0.0080056656724146#logistic#1e-05#32#[64, 32, 16]#adaptive#0.008#0.6#adam#{'activation': 'logistic', 'alpha': 1e-05, 'batch_size': 32, 'hidden_layer_sizes': [64, 32, 16], 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'momentum': 0.6, 'solver': 'adam'}#0.8431053203040174#0.8370450841933732#0.8299837045084193#0.8381314502987507#0.8131450298750679#0.8322821178359258#0.0104456028059065#41#0.8278109722976643#0.839918533604888#0.8385607603530211#0.8262050237610319#0.8331296673455533#0.8331249914724317#0.0055104368757666#0.7720820189274448#0.7677725118483413#0.7575522850503486#0.7666405638214565#0.7399848828420257#0.7608064524979234#0.0114352840351932#58#0.7553068313392513#0.7702489134729356#0.7670454545454546#0.7535618020793223#0.7610344157106746#0.7614394834295277#0.0064631932481538#1.0#0.9938650306748468#1.0#1.0#1.0#0.9987730061349694#0.0024539877300613#20#1.0#0.9959131545338442#1.0#1.0#1.0#0.9991826309067688#0.0016347381864623#0.8713840676457499#0.8663101604278075#0.8620537681798148#0.8679078014184397#0.8505647263249348#0.8636441047993493#0.0071943491460693#36#0.8605980650835532#0.8686643644870224#0.8681672025723473#0.8594642072902943#0.8643038533730815#0.8642395385612597#0.0037702488853818
73#73#26.568426036834715#8.569675035482884#0.020048713684082#0.0068755259544522#logistic#1e-05#32#[64, 32, 16]#adaptive#0.008#0.2#adam#{'activation': 'logistic', 'alpha': 1e-05, 'batch_size': 32, 'hidden_layer_sizes': [64, 32, 16], 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'momentum': 0.2, 'solver': 'adam'}#0.8496199782844734#0.8283541553503531#0.8229223248234655#0.8457360130363932#0.8147745790331342#0.832281410105564#0.0133503350366159#42#0.8362303096143401#0.8308214528173795#0.8287847929395791#0.839918533604888#0.8342158859470469#0.8339941949846468#0.0039332252957167#0.7808#0.7557959814528593#0.75#0.7760127084988085#0.7416666666666667#0.760855071323667#0.0150942106894056#57#0.764659890539484#0.7585739197829878#0.7563755795981453#0.7685057922638916#0.7622200584225901#0.7620670481214198#0.0043080953942449#0.996935648621042#1.0#1.0#0.9979570990806946#1.0#0.9989785495403474#0.0012920439878113#17#0.9994890137966276#1.0#1.0#1.0#1.0#0.9998978027593256#0.000204394481349#0.8757290264692688#0.8609154929577464#0.8571428571428571#0.8731009830205541#0.8516746411483254#0.8637126001477504#0.0092567167306922#34#0.8664451827242525#0.8627148523578669#0.8612913870861292#0.8691018097035639#0.8650679633108631#0.8649242390365351#0.0027519093675374
2#2#99.12772092819212#26.69578164855628#0.0280988216400146#0.0044465753867#tanh#1e-05#8#[10]#adaptive#0.001#0.0#adam#{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 8, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'momentum': 0.0, 'solver': 'adam'}#0.8230184581976113#0.8403041825095057#0.8381314502987507#0.8202064095600218#0.8392178164041282#0.8321756633940035#0.0086977420522221#16#0.8398967952199892#0.8355736591989138#0.8361167684996605#0.8386965376782077#0.836388323150034#0.8373344167493612#0.0016672842806002#0.756078431372549#0.7733439744612929#0.7683215130023641#0.7513597513597513#0.7719298245614035#0.7642066989514721#0.008845122541396#26#0.7712755405673477#0.7648442092886537#0.7651322233104799#0.7701604913810184#0.7671529968454258#0.7677130922785851#0.0026033010318205#0.9846782431052092#0.9897854954034728#0.9959141981613892#0.9887525562372188#0.9897750511247444#0.9897811088064068#0.0035975547174707#15#0.9933571793561574#0.9971895758814512#0.99795605518651#0.9928480204342274#0.9938697318007664#0.9950441125318223#0.0021038135445206#0.8553682342502219#0.868279569892473#0.8674377224199289#0.8538631346578366#0.8673835125448027#0.8624664347530526#0.0064356059253632#9#0.8683417085427136#0.8656981257624488#0.8661714158997672#0.8674403035036821#0.8659174362968732#0.8667137980010968#0.0010136925945226
42#42#10.800466012954711#3.1788925842734432#0.0187592029571533#0.0062655451127235#logistic#0.001#64#[64, 32, 16]#adaptive#0.008#0.6#adam#{'activation': 'logistic', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': [64, 32, 16], 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'momentum': 0.6, 'solver': 'adam'}#0.8469055374592834#0.8343291689299294#0.8283541553503531#0.8408473655621944#0.8104291146116241#0.8321730683826768#0.0125245476450668#43#0.8310700706137969#0.8372029871011542#0.8353021045485404#0.8293279022403258#0.8306856754921929#0.8327177479992021#0.0030043795460919#0.793597304128054#0.7626854020296643#0.7557959814528593#0.7696540880503144#0.7371987951807228#0.7637863141683229#0.0184123843272196#40#0.778125#0.7655455612045365#0.7634555382215289#0.756913556372075#0.7583801588839372#0.7644839629364155#0.0075210374272119#0.96220633299285#0.9989775051124744#1.0#1.0#1.0#0.9922367676210648#0.0150204385874423#92#0.9542667347981604#1.0#1.0#1.0#1.0#0.990853346959632#0.0182933060807358#0.8698060941828255#0.8649845064187693#0.8609154929577464#0.8698356286095069#0.8487212830515821#0.8628526010440861#0.0078115977530842#52#0.8572412210236401#0.8672056706169011#0.8658630985292491#0.8616400660429279#0.8625895316804407#0.8629079175786318#0.0034935381083352
105#105#41.39844450950623#26.89813822602158#0.0258564472198486#0.0066800022261327#logistic#1e-08#16#[64, 32, 16]#adaptive#0.008#0.2#adam#{'activation': 'logistic', 'alpha': 1e-08, 'batch_size': 16, 'hidden_layer_sizes': [64, 32, 16], 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'momentum': 0.2, 'solver': 'adam'}#0.8403908794788274#0.8354155350353069#0.8348723519826181#0.837588267246062#0.8120586637696904#0.8320651395025009#0.0101900691813883#44#0.8255024443237371#0.8498302783435167#0.8431771894093686#0.826612355736592#0.83285811269518#0.8355960761016789#0.0094886339388517#0.7690494893951296#0.7715205148833467#0.7645211930926217#0.7664576802507836#0.7395912187736563#0.7622280192791077#0.0115624940587789#50#0.7528370840546259#0.7843693055274347#0.772835112692764#0.7539973030244654#0.7608399766673148#0.7649757563933209#0.0120237906495352#1.0#0.9805725971370144#0.9959100204498976#0.9989785495403471#0.9979570990806946#0.9946836532415908#0.0071840240207057#69#1.0#0.9895274584929756#0.9984674329501916#1.0#0.9997445068983136#0.9975478796682962#0.0040502763732303#0.8694493783303731#0.8635749662314274#0.8650088809946714#0.8674057649667406#0.8495652173913043#0.8630008415829034#0.0070123436169383#48#0.8589926478656864#0.8750847074768466#0.8712805081912403#0.8597473915431081#0.864083029700784#0.8658376569555329#0.0063585654349819
65#65#43.04399590492248#16.86534623657566#0.0218671798706054#0.0076610551310541#logistic#1e-05#32#[64, 32, 16]#adaptive#0.001#0.2#adam#{'activation': 'logistic', 'alpha': 1e-05, 'batch_size': 32, 'hidden_layer_sizes': [64, 32, 16], 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'momentum': 0.2, 'solver': 'adam'}#0.8420195439739414#0.8348723519826181#0.8250950570342205#0.8451928299837045#0.8126018468223791#0.8319563259593726#0.0118882250760213#45#0.826860401955459#0.8367956551255941#0.8309572301425662#0.8376103190767142#0.8336727766463#0.8331792765893267#0.0039451626227302#0.7708661417322835#0.7641065830721003#0.7526964560862865#0.7762738853503185#0.7397881996974282#0.7607462531876835#0.0131061097289729#59#0.7544840887174542#0.7661369432999804#0.758821248545948#0.7667844522968198#0.7617286353903057#0.7615910736501016#0.0046007869286617#1.0#0.9969325153374232#0.9989775051124744#0.9959141981613892#0.9989785495403471#0.9981605536303269#0.0015016178556184#31#0.9994890137966276#0.9974457215836526#0.9997445721583652#0.99795605518651#0.9997445068983136#0.9988759739246936#0.000977394756104#0.8706091596265007#0.8651286601597161#0.858523725834798#0.8724832214765101#0.8500651890482399#0.8633619912291529#0.0082347212506506#40#0.859874711506759#0.8666222814025744#0.8627796759616443#0.8672291296625222#0.8646558391337974#0.8642323275334594#0.0026822035194267
136#136#17.199324989318846#6.213535753512441#0.028127098083496#0.0062527229345731#logistic#1e-08#64#[64, 32, 16]#adaptive#0.008#0.0#adam#{'activation': 'logistic', 'alpha': 1e-08, 'batch_size': 64, 'hidden_layer_sizes': [64, 32, 16], 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'momentum': 0, 'solver': 'adam'}#0.8474484256243214#0.8348723519826181#0.8250950570342205#0.8321564367191744#0.8196632265073329#0.8318470995735335#0.0094518364088395#46#0.8314774579033134#0.8384249830278343#0.8312287847929396#0.8229463679565513#0.8424983027834352#0.8333151792928148#0.006718368279515#0.776984126984127#0.7636932707355243#0.7523076923076923#0.7600931677018633#0.7494217424826523#0.7605000000423718#0.0097152522137523#61#0.7593634775858723#0.767314106337061#0.7590151221403645#0.750095822154082#0.7723496835443038#0.7616276423523367#0.0076450326487771#1.0#0.9979550102249488#1.0#1.0#0.992849846782431#0.998160971401476#0.0027711565558022#29#0.9997445068983136#0.998978288633461#1.0#1.0#0.9977005620848236#0.9992846715233196#0.000876140561728#0.8744975435462261#0.8652482269503546#0.858647936786655#0.8636965152183501#0.8541300527240774#0.8632440550451326#0.0068564097023498#43#0.8631300319841183#0.867953839325344#0.8630001102171277#0.8572054314498466#0.870680044593088#0.8643938915139049#0.0046347141068664
35#35#51.623383140563966#9.181624807335403#0.0347278118133544#0.0123320390032438#tanh#1e-08#32#[10]#adaptive#0.005#0.2#adam#{'activation': 'tanh', 'alpha': 1e-08, 'batch_size': 32, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'momentum': 0.2, 'solver': 'adam'}#0.8154180238870793#0.8457360130363932#0.8348723519826181#0.8212927756653993#0.8413905486148832#0.8317419426372746#0.0116136512784322#17#0.8446496469310157#0.8395112016293279#0.8412763068567549#0.8448065173116089#0.8403258655804481#0.842113907661831#0.0022069376362938#0.7582861762328214#0.7773343974461293#0.7719580983078163#0.7525291828793774#0.773524720893142#0.7667265151518572#0.0095803527608441#16#0.7819625407166124#0.7697472353870458#0.7737881508078994#0.776536312849162#0.771134428825975#0.7746337337173389#0.0043397979330117#0.958120531154239#0.9948927477017364#0.9785495403472932#0.9887525562372188#0.9918200408997956#0.9824270832680566#0.0133377349343315#26#0.9813490035769036#0.99591211037302#0.9910577414409812#0.994125159642401#0.9948914431673052#0.9914670916401224#0.0053121177333123#0.8465703971119134#0.8727598566308244#0.863063063063063#0.8546177640300486#0.8691756272401434#0.8612373416151986#0.009571374595344#25#0.8703829594380241#0.8683448429494319#0.8690489526156604#0.8719614652178783#0.8688378318090564#0.8697152104060102#0.0013102022028098
7#7#32.9638876914978#7.845917219117556#0.0185994625091552#0.0014962631496807#tanh#1e-05#16#[10]#adaptive#0.01#0.2#adam#{'activation': 'tanh', 'alpha': 1e-05, 'batch_size': 16, 'hidden_layer_sizes': [10], 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'momentum': 0.2, 'solver': 'adam'}#0.8186753528773073#0.8386746333514394#0.8365019011406845#0.8245518739815317#0.8403041825095057#0.8317415887720937#0.0085611238949748#18#0.8456002172732211#0.8395112016293279#0.8374745417515275#0.8468431771894094#0.8395112016293279#0.8417880678945628#0.0037164865298888#0.7553444180522565#0.7723642172523961#0.7677725118483413#0.7552611067809821#0.7714285714285715#0.7644341650725095#0.0076121022898685#25#0.7778667200320192#0.7697472353870458#0.7665293309790072#0.779090727017825#0.7685203379838869#0.7723508702799567#0.005122352574621#0.9744637385086824#0.9877425944841676#0.992849846782431#0.99079754601227#0.9938650306748468#0.9879437512924796#0.0070572895008797#16#0.9931016862544711#0.99591211037302#0.9982115482881962#0.9936143039591316#0.998978288633461#0.995963587501656#0.002360254749747#0.8510258697591437#0.8668758404303003#0.865924276169265#0.8571428571428572#0.8686327077747991#0.8619203102552732#0.006740299619174#19#0.8724048928290876#0.8683448429494319#0.8671623571190767#0.8733722496632241#0.868725011106175#0.8700018707333991#0.0024319917135291
